,Drug1_ID,Drug2_ID,label
65983,DB06819,DB09118,0
65984,DB00478,DB00837,0
65985,DB01393,DB01260,0
65986,DB08941,DB00433,0
65987,DB00014,DB01556,0
65988,DB01000,DB00855,0
65989,DB06699,DB06616,0
65990,DB00804,DB00434,0
65991,DB01380,DB00007,0
65992,DB00126,DB00050,0
65993,DB00881,DB00499,0
65994,DB00692,DB01291,0
65995,DB00206,DB00742,0
65996,DB00904,DB09085,0
65997,DB00294,DB00814,0
65998,DB00669,DB06767,0
65999,DB09060,DB01212,0
66000,DB00495,DB01184,0
66001,DB00250,DB00270,0
66002,DB01416,DB00970,0
66003,DB04918,DB01251,0
66004,DB09119,DB01139,0
66005,DB01045,DB00561,0
66006,DB00811,DB01440,0
66007,DB00749,DB06401,0
66008,DB05679,DB00039,0
66009,DB00808,DB11122,0
66010,DB01354,DB00862,0
66011,DB09330,DB01112,0
66012,DB00960,DB09033,0
66013,DB01006,DB00608,0
66014,DB00440,DB00606,0
66015,DB03793,DB01011,0
66016,DB01217,DB04854,0
66017,DB01049,DB00215,0
66018,DB00561,DB00074,0
66019,DB00417,DB00770,0
66020,DB01053,DB06237,0
66021,DB00726,DB00759,0
66022,DB06292,DB00257,0
66023,DB06228,DB08827,0
66024,DB01143,DB04574,0
66025,DB00628,DB04839,0
66026,DB00949,DB06701,0
66027,DB00048,DB00960,0
66028,DB06788,DB00620,0
66029,DB06761,DB00731,0
66030,DB06824,DB00623,0
66031,DB00325,DB06704,0
66032,DB04841,DB01277,0
66033,DB00208,DB00353,0
66034,DB01097,DB04835,0
66035,DB01050,DB01298,0
66036,DB00593,DB01339,0
66037,DB06777,DB00876,0
66038,DB08935,DB08909,0
66039,DB01017,DB00742,0
66040,DB00766,DB00398,0
66041,DB00957,DB01247,0
66042,DB09236,DB01126,0
66043,DB05245,DB01558,0
66044,DB00140,DB10829,0
66045,DB06711,DB01609,0
66046,DB01331,DB00598,0
66047,DB00675,DB09130,0
66048,DB00688,DB01120,0
66049,DB00759,DB06401,0
66050,DB00811,DB00618,0
66051,DB00946,DB11248,0
66052,DB01319,DB00451,0
66053,DB09097,DB01008,0
66054,DB01328,DB00956,0
66055,DB09079,DB08896,0
66056,DB00689,DB00643,0
66057,DB00475,DB00819,0
66058,DB06699,DB00356,0
66059,DB00991,DB00836,0
66060,DB00749,DB01627,0
66061,DB00327,DB06148,0
66062,DB00104,DB00042,0
66063,DB01140,DB01590,0
66064,DB06414,DB00267,0
66065,DB09227,DB00553,0
66066,DB08880,DB01355,0
66067,DB06204,DB00300,0
66068,DB01332,DB00552,0
66069,DB00760,DB00837,0
66070,DB00776,DB01255,0
66071,DB00674,DB08868,0
66072,DB00258,DB09241,0
66073,DB00176,DB09030,0
66074,DB01354,DB00252,0
66075,DB01244,DB00888,0
66076,DB00970,DB01112,0
66077,DB00266,DB05278,0
66078,DB00150,DB00640,0
66079,DB09074,DB00442,0
66080,DB01583,DB01229,0
66081,DB09119,DB01002,0
66082,DB01544,DB00190,0
66083,DB06709,DB09310,0
66084,DB06643,DB00586,0
66085,DB00747,DB08932,0
66086,DB09078,DB00808,0
66087,DB00975,DB06761,0
66088,DB00237,DB00409,0
66089,DB08816,DB01275,0
66090,DB01066,DB06659,0
66091,DB00714,DB01440,0
66092,DB00389,DB00724,0
66093,DB01606,DB00549,0
66094,DB00739,DB00122,0
66095,DB00041,DB00740,0
66096,DB00223,DB00598,0
66097,DB11080,DB00783,0
66098,DB01129,DB00599,0
66099,DB09119,DB00695,0
66100,DB00555,DB08900,0
66101,DB01411,DB01159,0
66102,DB00561,DB01595,0
66103,DB00518,DB01010,0
66104,DB00490,DB01103,0
66105,DB00650,DB00835,0
66106,DB06819,DB00721,0
66107,DB01270,DB00553,0
66108,DB00223,DB00872,0
66109,DB00359,DB00371,0
66110,DB00899,DB00974,0
66111,DB09270,DB00479,0
66112,DB00195,DB00584,0
66113,DB09269,DB04876,0
66114,DB00976,DB00896,0
66115,DB01140,DB00770,0
66116,DB00440,DB00238,0
66117,DB00087,DB00012,0
66118,DB00246,DB00335,0
66119,DB01400,DB01208,0
66120,DB00583,DB00231,0
66121,DB00619,DB01567,0
66122,DB01205,DB01556,0
66123,DB00928,DB09096,0
66124,DB00634,DB08860,0
66125,DB01098,DB00813,0
66126,DB01085,DB00180,0
66127,DB00205,DB04854,0
66128,DB00240,DB09118,0
66129,DB01002,DB00319,0
66130,DB00628,DB00019,0
66131,DB01023,DB00229,0
66132,DB00554,DB09038,0
66133,DB01212,DB01175,0
66134,DB09101,DB06707,0
66135,DB00333,DB00837,0
66136,DB09242,DB09277,0
66137,DB01407,DB01046,0
66138,DB06273,DB00304,0
66139,DB00257,DB06696,0
66140,DB01155,DB09291,0
66141,DB00422,DB00220,0
66142,DB00672,DB00762,0
66143,DB00177,DB01403,0
66144,DB00281,DB00200,0
66145,DB01012,DB00261,0
66146,DB09125,DB00322,0
66147,DB06213,DB01238,0
66148,DB06402,DB01219,0
66149,DB05259,DB00867,0
66150,DB01437,DB00349,0
66151,DB00656,DB06203,0
66152,DB01558,DB00059,0
66153,DB08914,DB01282,0
66154,DB00813,DB00686,0
66155,DB00521,DB00991,0
66156,DB00130,DB01037,0
66157,DB00665,DB00366,0
66158,DB00833,DB04571,0
66159,DB00854,DB01190,0
66160,DB10631,DB09257,0
66161,DB01201,DB06767,0
66162,DB00627,DB00955,0
66163,DB06403,DB00350,0
66164,DB01098,DB01061,0
66165,DB00688,DB09570,0
66166,DB01242,DB06692,0
66167,DB00651,DB00740,0
66168,DB00274,DB00598,0
66169,DB00091,DB00923,0
66170,DB00259,DB00709,0
66171,DB00766,DB00033,0
66172,DB08934,DB01353,0
66173,DB01151,DB00370,0
66174,DB00296,DB00302,0
66175,DB08819,DB01621,0
66176,DB00214,DB01558,0
66177,DB00503,DB00844,0
66178,DB09030,DB00080,0
66179,DB00552,DB09273,0
66180,DB06791,DB08912,0
66181,DB00596,DB00266,0
66182,DB00098,DB00036,0
66183,DB09269,DB09122,0
66184,DB00649,DB00454,0
66185,DB01026,DB00795,0
66186,DB00461,DB01087,0
66187,DB01463,DB09517,0
66188,DB00457,DB00519,0
66189,DB01095,DB01214,0
66190,DB09038,DB06706,0
66191,DB08902,DB00776,0
66192,DB01328,DB00433,0
66193,DB00581,DB01065,0
66194,DB05271,DB06605,0
66195,DB05246,DB06203,0
66196,DB00760,DB01151,0
66197,DB06287,DB08930,0
66198,DB06761,DB08864,0
66199,DB00681,DB00072,0
66200,DB01081,DB00255,0
66201,DB09020,DB01010,0
66202,DB01177,DB00918,0
66203,DB01613,DB10675,0
66204,DB00696,DB01114,0
66205,DB00227,DB00275,0
66206,DB09070,DB06684,0
66207,DB00768,DB00496,0
66208,DB06674,DB09113,0
66209,DB01070,DB00343,0
66210,DB00205,DB00619,0
66211,DB08881,DB00871,0
66212,DB08881,DB00250,0
66213,DB09560,DB11093,0
66214,DB09286,DB01194,0
66215,DB00891,DB00887,0
66216,DB09570,DB01211,0
66217,DB00859,DB01120,0
66218,DB01236,DB00550,0
66219,DB00056,DB00391,0
66220,DB00754,DB06786,0
66221,DB08935,DB00248,0
66222,DB05351,DB01144,0
66223,DB00394,DB09075,0
66224,DB00776,DB00197,0
66225,DB00674,DB00068,0
66226,DB04953,DB00248,0
66227,DB00813,DB06211,0
66228,DB00594,DB00731,0
66229,DB00073,DB06268,0
66230,DB04905,DB00229,0
66231,DB09033,DB01239,0
66232,DB01390,DB00958,0
66233,DB01427,DB10631,0
66234,DB00495,DB00668,0
66235,DB01248,DB00773,0
66236,DB03615,DB01380,0
66237,DB00514,DB08932,0
66238,DB04844,DB06781,0
66239,DB00611,DB00803,0
66240,DB01327,DB06701,0
66241,DB00749,DB01033,0
66242,DB09070,DB11122,0
66243,DB06590,DB09274,0
66244,DB09289,DB09302,0
66245,DB00641,DB08905,0
66246,DB00613,DB00173,0
66247,DB06271,DB01132,0
66248,DB08883,DB01620,0
66249,DB01066,DB00547,0
66250,DB00634,DB00545,0
66251,DB00662,DB08819,0
66252,DB01553,DB00450,0
66253,DB09292,DB00877,0
66254,DB00609,DB05278,0
66255,DB00493,DB06637,0
66256,DB08822,DB04817,0
66257,DB00282,DB00415,0
66258,DB01256,DB00499,0
66259,DB00603,DB00289,0
66260,DB00808,DB00929,0
66261,DB08916,DB08439,0
66262,DB01399,DB00006,0
66263,DB06782,DB00472,0
66264,DB01115,DB06688,0
66265,DB01037,DB01621,0
66266,DB01320,DB00153,0
66267,DB00602,DB09211,0
66268,DB08868,DB01060,0
66269,DB01110,DB00302,0
66270,DB00744,DB01275,0
66271,DB05578,DB00240,0
66272,DB00108,DB01208,0
66273,DB00013,DB01086,0
66274,DB08795,DB06262,0
66275,DB01166,DB09048,0
66276,DB01204,DB01551,0
66277,DB00275,DB04572,0
66278,DB00873,DB04572,0
66279,DB01039,DB00248,0
66280,DB00352,DB00748,0
66281,DB01410,DB01060,0
66282,DB00070,DB00442,0
66283,DB08934,DB00929,0
66284,DB00722,DB06366,0
66285,DB00626,DB01255,0
66286,DB01013,DB00399,0
66287,DB00333,DB00938,0
66288,DB05829,DB00366,0
66289,DB00873,DB01560,0
66290,DB09102,DB08917,0
66291,DB00303,DB01440,0
66292,DB00283,DB00012,0
66293,DB09271,DB09083,0
66294,DB01006,DB00169,0
66295,DB01593,DB00953,0
66296,DB01354,DB01124,0
66297,DB06590,DB01415,0
66298,DB00325,DB01097,0
66299,DB00332,DB09208,0
66300,DB00718,DB00708,0
66301,DB06789,DB09322,0
66302,DB01392,DB00289,0
66303,DB06415,DB01120,0
66304,DB00191,DB00396,0
66305,DB00669,DB09059,0
66306,DB01024,DB11126,0
66307,DB01020,DB06401,0
66308,DB00962,DB00056,0
66309,DB01035,DB00919,0
66310,DB09026,DB00875,0
66311,DB09100,DB01086,0
66312,DB00115,DB01620,0
66313,DB00798,DB09117,0
66314,DB00957,DB09134,0
66315,DB01357,DB00218,0
66316,DB00798,DB01581,0
66317,DB00696,DB00282,0
66318,DB01022,DB00274,0
66319,DB00677,DB00575,0
66320,DB09053,DB00530,0
66321,DB00722,DB05829,0
66322,DB01109,DB01273,0
66323,DB00177,DB01185,0
66324,DB01393,DB00599,0
66325,DB06207,DB01284,0
66326,DB00928,DB00434,0
66327,DB06659,DB00222,0
66328,DB00835,DB00043,0
66329,DB00352,DB00278,0
66330,DB09545,DB01610,0
66331,DB01593,DB09033,0
66332,DB06626,DB00624,0
66333,DB06366,DB00740,0
66334,DB01110,DB00020,0
66335,DB09391,DB01355,0
66336,DB00987,DB00201,0
66337,DB01288,DB06769,0
66338,DB00635,DB06403,0
66339,DB00937,DB01587,0
66340,DB08864,DB00728,0
66341,DB00768,DB00584,0
66342,DB01218,DB00658,0
66343,DB01098,DB01604,0
66344,DB00906,DB01567,0
66345,DB01053,DB08904,0
66346,DB00912,DB04272,0
66347,DB00367,DB05239,0
66348,DB01133,DB09166,0
66349,DB05521,DB00739,0
66350,DB06626,DB09102,0
66351,DB01600,DB00929,0
66352,DB00513,DB00046,0
66353,DB01241,DB00282,0
66354,DB00018,DB00215,0
66355,DB01627,DB00282,0
66356,DB11124,DB00374,0
66357,DB01015,DB06616,0
66358,DB01003,DB00745,0
66359,DB00208,DB01189,0
66360,DB06212,DB00274,0
66361,DB06729,DB09125,0
66362,DB00677,DB00557,0
66363,DB01328,DB00041,0
66364,DB00641,DB00563,0
66365,DB08889,DB00014,0
66366,DB01618,DB00564,0
66367,DB01406,DB00704,0
66368,DB00879,DB00708,0
66369,DB00634,DB00766,0
66370,DB00573,DB01409,0
66371,DB00903,DB09058,0
66372,DB08869,DB06800,0
66373,DB00532,DB00040,0
66374,DB00776,DB00555,0
66375,DB05294,DB00369,0
66376,DB00008,DB00451,0
66377,DB08889,DB00876,0
66378,DB01613,DB00413,0
66379,DB01035,DB00279,0
66380,DB06709,DB00871,0
66381,DB09076,DB11080,0
66382,DB01070,DB00762,0
66383,DB01618,DB00184,0
66384,DB01354,DB00998,0
66385,DB01427,DB00376,0
66386,DB00481,DB00014,0
66387,DB01057,DB04574,0
66388,DB00493,DB01024,0
66389,DB00014,DB09276,0
66390,DB04946,DB00895,0
66391,DB09027,DB01074,0
66392,DB00153,DB00310,0
66393,DB00635,DB00085,0
66394,DB01242,DB01208,0
66395,DB00927,DB00399,0
66396,DB01019,DB04843,0
66397,DB00822,DB00640,0
66398,DB08914,DB09279,0
66399,DB00277,DB09130,0
66400,DB00115,DB01581,0
66401,DB09045,DB08868,0
66402,DB00107,DB09068,0
66403,DB01076,DB01218,0
66404,DB00754,DB00100,0
66405,DB00657,DB00626,0
66406,DB00081,DB09288,0
66407,DB00635,DB01182,0
66408,DB00603,DB00523,0
66409,DB01099,DB09293,0
66410,DB09269,DB00349,0
66411,DB00982,DB00112,0
66412,DB09269,DB01176,0
66413,DB00607,DB01307,0
66414,DB09407,DB01240,0
66415,DB01036,DB00867,0
66416,DB01167,DB00666,0
66417,DB00761,DB01377,0
66418,DB01045,DB01060,0
66419,DB05351,DB00232,0
66420,DB00820,DB01039,0
66421,DB06288,DB00046,0
66422,DB09407,DB00437,0
66423,DB04844,DB00267,0
66424,DB00153,DB06696,0
66425,DB04272,DB00523,0
66426,DB04339,DB00762,0
66427,DB00159,DB00120,0
66428,DB04837,DB09166,0
66429,DB00089,DB00153,0
66430,DB01435,DB11110,0
66431,DB01269,DB00666,0
66432,DB01623,DB03619,0
66433,DB01183,DB00006,0
66434,DB06789,DB01427,0
66435,DB00965,DB00312,0
66436,DB00524,DB01201,0
66437,DB00063,DB04884,0
66438,DB01128,DB00303,0
66439,DB03754,DB00086,0
66440,DB00030,DB08873,0
66441,DB08881,DB04817,0
66442,DB00357,DB00460,0
66443,DB09112,DB00255,0
66444,DB00328,DB00270,0
66445,DB00657,DB00491,0
66446,DB00280,DB00433,0
66447,DB00903,DB01440,0
66448,DB00784,DB00468,0
66449,DB00319,DB00050,0
66450,DB00951,DB00989,0
66451,DB09119,DB01049,0
66452,DB06659,DB01011,0
66453,DB00529,DB01159,0
66454,DB06655,DB01267,0
66455,DB06817,DB08992,0
66456,DB01144,DB00831,0
66457,DB01168,DB09477,0
66458,DB00039,DB01011,0
66459,DB00972,DB09183,0
66460,DB01067,DB01206,0
66461,DB01043,DB00842,0
66462,DB08941,DB00930,0
66463,DB00710,DB01221,0
66464,DB00005,DB00375,0
66465,DB00244,DB00759,0
66466,DB00352,DB00896,0
66467,DB00758,DB00573,0
66468,DB00021,DB00974,0
66469,DB00070,DB08932,0
66470,DB06403,DB06692,0
66471,DB00602,DB00678,0
66472,DB00063,DB06824,0
66473,DB01054,DB10829,0
66474,DB00988,DB00526,0
66475,DB00531,DB00041,0
66476,DB01250,DB01255,0
66477,DB01070,DB00424,0
66478,DB00884,DB01054,0
66479,DB00441,DB00598,0
66480,DB01183,DB00630,0
66481,DB01017,DB09102,0
66482,DB01602,DB00269,0
66483,DB00259,DB08887,0
66484,DB06710,DB06702,0
66485,DB01594,DB00201,0
66486,DB01269,DB00233,0
66487,DB00921,DB00736,0
66488,DB00935,DB00334,0
66489,DB00166,DB00269,0
66490,DB01069,DB10829,0
66491,DB00188,DB09276,0
66492,DB00357,DB00210,0
66493,DB00337,DB02701,0
66494,DB09072,DB01101,0
66495,DB01136,DB01255,0
66496,DB00624,DB09323,0
66497,DB01437,DB01544,0
66498,DB00742,DB01551,0
66499,DB01136,DB00850,0
66500,DB00170,DB00401,0
66501,DB08880,DB05039,0
66502,DB08882,DB01178,0
66503,DB00536,DB01072,0
66504,DB00136,DB00671,0
66505,DB01250,DB09279,0
66506,DB00679,DB09029,0
66507,DB09039,DB00442,0
66508,DB00706,DB08932,0
66509,DB09071,DB00282,0
66510,DB09310,DB00481,0
66511,DB00130,DB00312,0
66512,DB09042,DB00181,0
66513,DB00634,DB00022,0
66514,DB08897,DB09049,0
66515,DB00982,DB09391,0
66516,DB00930,DB00072,0
66517,DB01207,DB04843,0
66518,DB01147,DB00209,0
66519,DB09065,DB00709,0
66520,DB01280,DB01627,0
66521,DB01057,DB00713,0
66522,DB00267,DB00409,0
66523,DB04272,DB00418,0
66524,DB00465,DB04845,0
66525,DB00360,DB00961,0
66526,DB09083,DB01054,0
66527,DB00990,DB00880,0
66528,DB01413,DB09096,0
66529,DB00743,DB09080,0
66530,DB00162,DB02901,0
66531,DB00679,DB02546,0
66532,DB00969,DB00991,0
66533,DB09285,DB00819,0
66534,DB00973,DB01277,0
66535,DB00896,DB00717,0
66536,DB00760,DB01017,0
66537,DB00170,DB00333,0
66538,DB00841,DB01362,0
66539,DB00163,DB00801,0
66540,DB01128,DB06480,0
66541,DB00430,DB04861,0
66542,DB01253,DB09027,0
66543,DB05039,DB09320,0
66544,DB00395,DB04861,0
66545,DB00218,DB00819,0
66546,DB01150,DB09274,0
66547,DB05266,DB00109,0
66548,DB09135,DB00624,0
66549,DB08816,DB08934,0
66550,DB01559,DB00599,0
66551,DB00653,DB06148,0
66552,DB04918,DB00951,0
66553,DB06413,DB00552,0
66554,DB00627,DB00442,0
66555,DB00377,DB06786,0
66556,DB11133,DB09289,0
66557,DB09407,DB00277,0
66558,DB00909,DB08900,0
66559,DB00332,DB00526,0
66560,DB05351,DB00581,0
66561,DB00973,DB00459,0
66562,DB00930,DB01332,0
66563,DB06779,DB01190,0
66564,DB01390,DB09320,0
66565,DB00190,DB01206,0
66566,DB01043,DB01284,0
66567,DB01167,DB00756,0
66568,DB08865,DB00448,0
66569,DB00593,DB00251,0
66570,DB00821,DB09391,0
66571,DB01298,DB00343,0
66572,DB00999,DB09235,0
66573,DB00935,DB00050,0
66574,DB09102,DB01197,0
66575,DB00919,DB00862,0
66576,DB00290,DB00610,0
66577,DB00679,DB05239,0
66578,DB00276,DB09068,0
66579,DB01201,DB01112,0
66580,DB01145,DB01082,0
66581,DB01035,DB01377,0
66582,DB06282,DB08992,0
66583,DB00420,DB00704,0
66584,DB09100,DB00860,0
66585,DB05294,DB00440,0
66586,DB00297,DB00640,0
66587,DB00665,DB04711,0
66588,DB00790,DB00612,0
66589,DB00355,DB01344,0
66590,DB01036,DB01063,0
66591,DB00481,DB06702,0
66592,DB01339,DB00373,0
66593,DB09036,DB00190,0
66594,DB09077,DB00020,0
66595,DB01070,DB00195,0
66596,DB00339,DB01178,0
66597,DB00628,DB00601,0
66598,DB08902,DB00490,0
66599,DB00369,DB00949,0
66600,DB06690,DB00442,0
66601,DB00304,DB01009,0
66602,DB00389,DB00474,0
66603,DB00962,DB00520,0
66604,DB00554,DB00581,0
66605,DB00242,DB00153,0
66606,DB01015,DB00652,0
66607,DB00281,DB00007,0
66608,DB01559,DB00461,0
66609,DB00237,DB08935,0
66610,DB01408,DB00549,0
66611,DB00839,DB01048,0
66612,DB01159,DB00033,0
66613,DB01411,DB00983,0
66614,DB11248,DB06688,0
66615,DB11080,DB11249,0
66616,DB09320,DB01377,0
66617,DB00337,DB06176,0
66618,DB00290,DB06603,0
66619,DB00474,DB00215,0
66620,DB01435,DB10829,0
66621,DB00928,DB06401,0
66622,DB00252,DB09517,0
66623,DB00068,DB08947,0
66624,DB09256,DB00285,0
66625,DB00412,DB00282,0
66626,DB06674,DB06799,0
66627,DB00330,DB01184,0
66628,DB01173,DB00373,0
66629,DB00008,DB00626,0
66630,DB00593,DB00208,0
66631,DB00446,DB00746,0
66632,DB00271,DB01181,0
66633,DB00073,DB09100,0
66634,DB01264,DB01060,0
66635,DB08935,DB00234,0
66636,DB05294,DB00389,0
66637,DB00195,DB00035,0
66638,DB01024,DB01189,0
66639,DB00327,DB01002,0
66640,DB04924,DB00882,0
66641,DB00319,DB09076,0
66642,DB00406,DB00320,0
66643,DB00709,DB00526,0
66644,DB01007,DB01163,0
66645,DB00259,DB00761,0
66646,DB00835,DB01219,0
66647,DB09099,DB04895,0
66648,DB00554,DB01221,0
66649,DB00628,DB00990,0
66650,DB06210,DB00210,0
66651,DB00601,DB01074,0
66652,DB06761,DB00169,0
66653,DB00994,DB06211,0
66654,DB06659,DB05521,0
66655,DB00887,DB01409,0
66656,DB00406,DB05351,0
66657,DB00410,DB00441,0
66658,DB09564,DB01114,0
66659,DB00823,DB01164,0
66660,DB00471,DB04911,0
66661,DB06786,DB00042,0
66662,DB00651,DB01101,0
66663,DB00290,DB06704,0
66664,DB09545,DB00642,0
66665,DB00951,DB00526,0
66666,DB00454,DB06692,0
66667,DB01606,DB02546,0
66668,DB00107,DB08882,0
66669,DB00547,DB00289,0
66670,DB09266,DB00222,0
66671,DB06786,DB01206,0
66672,DB08880,DB00553,0
66673,DB00199,DB00424,0
66674,DB00214,DB06655,0
66675,DB01061,DB00035,0
66676,DB01217,DB01414,0
66677,DB00268,DB00627,0
66678,DB00501,DB08811,0
66679,DB00284,DB01221,0
66680,DB00540,DB00759,0
66681,DB00872,DB00553,0
66682,DB09097,DB02701,0
66683,DB00594,DB01329,0
66684,DB09292,DB00315,0
66685,DB00997,DB01298,0
66686,DB00937,DB00642,0
66687,DB00258,DB01071,0
66688,DB01359,DB00042,0
66689,DB00972,DB08794,0
66690,DB06626,DB00166,0
66691,DB00841,DB00717,0
66692,DB08880,DB08903,0
66693,DB01435,DB01069,0
66694,DB00698,DB01223,0
66695,DB06410,DB00474,0
66696,DB00737,DB00968,0
66697,DB00803,DB00315,0
66698,DB06213,DB00414,0
66699,DB01076,DB01400,0
66700,DB04839,DB00612,0
66701,DB01463,DB00441,0
66702,DB03880,DB08794,0
66703,DB00210,DB00310,0
66704,DB01095,DB00026,0
66705,DB01604,DB00371,0
66706,DB01155,DB06410,0
66707,DB06527,DB00360,0
66708,DB00021,DB00706,0
66709,DB01265,DB01274,0
66710,DB01074,DB00640,0
66711,DB00852,DB00046,0
66712,DB00497,DB01174,0
66713,DB00677,DB00626,0
66714,DB00360,DB09020,0
66715,DB00017,DB00953,0
66716,DB00223,DB00783,0
66717,DB00346,DB08815,0
66718,DB01162,DB00684,0
66719,DB00321,DB00146,0
66720,DB00982,DB00486,0
66721,DB00769,DB09293,0
66722,DB01229,DB00773,0
66723,DB00182,DB00881,0
66724,DB00867,DB01181,0
66725,DB00757,DB00110,0
66726,DB06681,DB06690,0
66727,DB06681,DB02701,0
66728,DB00252,DB06820,0
66729,DB00745,DB11122,0
66730,DB00953,DB06769,0
66731,DB00452,DB00039,0
66732,DB06402,DB09125,0
66733,DB01559,DB01150,0
66734,DB01053,DB00100,0
66735,DB06723,DB00367,0
66736,DB00417,DB01009,0
66737,DB00973,DB01190,0
66738,DB00707,DB00355,0
66739,DB00863,DB01074,0
66740,DB00237,DB01407,0
66741,DB00280,DB01432,0
66742,DB01147,DB01071,0
66743,DB06403,DB08905,0
66744,DB00727,DB01076,0
66745,DB00014,DB06767,0
66746,DB00501,DB01265,0
66747,DB06754,DB05812,0
66748,DB06711,DB01264,0
66749,DB00308,DB00371,0
66750,DB06219,DB04868,0
66751,DB00477,DB06826,0
66752,DB01132,DB06704,0
66753,DB00609,DB06761,0
66754,DB05239,DB00050,0
66755,DB00070,DB00333,0
66756,DB00222,DB00775,0
66757,DB01029,DB09277,0
66758,DB00828,DB00201,0
66759,DB00211,DB00267,0
66760,DB00370,DB09274,0
66761,DB00280,DB01057,0
66762,DB00289,DB00048,0
66763,DB01274,DB09128,0
66764,DB01414,DB01062,0
66765,DB09122,DB08896,0
66766,DB00839,DB06706,0
66767,DB00899,DB01415,0
66768,DB00099,DB00458,0
66769,DB00029,DB00767,0
66770,DB09255,DB01166,0
66771,DB00843,DB00366,0
66772,DB00073,DB06663,0
66773,DB00240,DB00277,0
66774,DB00884,DB01406,0
66775,DB08889,DB00514,0
66776,DB09211,DB01177,0
66777,DB03128,DB00026,0
66778,DB00279,DB01590,0
66779,DB00335,DB08820,0
66780,DB00959,DB00631,0
66781,DB00876,DB09287,0
66782,DB00668,DB00717,0
66783,DB01192,DB01060,0
66784,DB00687,DB00855,0
66785,DB00513,DB00200,0
66786,DB11126,DB00035,0
66787,DB09555,DB02701,0
66788,DB09275,DB08909,0
66789,DB04876,DB01065,0
66790,DB00350,DB06802,0
66791,DB00263,DB04854,0
66792,DB01256,DB09265,0
66793,DB00766,DB11124,0
66794,DB08879,DB00653,0
66795,DB00170,DB08914,0
66796,DB00996,DB00762,0
66797,DB00061,DB06692,0
66798,DB00305,DB09269,0
66799,DB01339,DB09064,0
66800,DB01043,DB06148,0
66801,DB08902,DB00344,0
66802,DB00590,DB00722,0
66803,DB00637,DB01164,0
66804,DB06819,DB09074,0
66805,DB00852,DB01356,0
66806,DB00529,DB00207,0
66807,DB09027,DB06643,0
66808,DB00301,DB08901,0
66809,DB09294,DB09279,0
66810,DB01354,DB00412,0
66811,DB00625,DB00857,0
66812,DB09257,DB01432,0
66813,DB01618,DB10829,0
66814,DB09074,DB01161,0
66815,DB00163,DB00140,0
66816,DB00289,DB00703,0
66817,DB00571,DB00036,0
66818,DB08815,DB00495,0
66819,DB01017,DB00594,0
66820,DB00964,DB06791,0
66821,DB00371,DB01614,0
66822,DB01023,DB00233,0
66823,DB04825,DB09033,0
66824,DB00980,DB05245,0
66825,DB01418,DB09059,0
66826,DB00709,DB00315,0
66827,DB08872,DB01331,0
66828,DB00206,DB00300,0
66829,DB01113,DB06761,0
66830,DB00159,DB01260,0
66831,DB06287,DB00234,0
66832,DB01613,DB00083,0
66833,DB00446,DB08917,0
66834,DB08933,DB06292,0
66835,DB00609,DB00935,0
66836,DB00380,DB01024,0
66837,DB06825,DB09280,0
66838,DB01600,DB01878,0
66839,DB00782,DB08867,0
66840,DB01045,DB00851,0
66841,DB00674,DB00492,0
66842,DB00495,DB01357,0
66843,DB00264,DB09285,0
66844,DB06410,DB01274,0
66845,DB08910,DB02701,0
66846,DB01169,DB06704,0
66847,DB01414,DB11315,0
66848,DB06271,DB01556,0
66849,DB06441,DB00984,0
66850,DB00915,DB01251,0
66851,DB09236,DB00378,0
66852,DB00654,DB08870,0
66853,DB09257,DB01409,0
66854,DB01380,DB06781,0
66855,DB01351,DB00573,0
66856,DB00357,DB00499,0
66857,DB00572,DB00274,0
66858,DB09301,DB06415,0
66859,DB00540,DB00396,0
66860,DB05351,DB00301,0
66861,DB00481,DB01415,0
66862,DB08875,DB00619,0
66863,DB00350,DB00775,0
66864,DB00974,DB09273,0
66865,DB00803,DB00020,0
66866,DB00843,DB01262,0
66867,DB00577,DB01576,0
66868,DB09272,DB00122,0
66869,DB00377,DB01339,0
66870,DB01363,DB09128,0
66871,DB09560,DB00457,0
66872,DB03615,DB00696,0
66873,DB09097,DB00290,0
66874,DB09477,DB00287,0
66875,DB00370,DB04896,0
66876,DB01045,DB00871,0
66877,DB00497,DB06637,0
66878,DB00997,DB00720,0
66879,DB00863,DB00744,0
66880,DB00615,DB00404,0
66881,DB04843,DB00560,0
66882,DB00976,DB01263,0
66883,DB00730,DB01013,0
66884,DB00788,DB00862,0
66885,DB00320,DB09125,0
66886,DB04844,DB00897,0
66887,DB06781,DB00565,0
66888,DB08883,DB01148,0
66889,DB00760,DB08930,0
66890,DB00240,DB00033,0
66891,DB00988,DB06637,0
66892,DB00696,DB01294,0
66893,DB06802,DB01150,0
66894,DB00918,DB00294,0
66895,DB00798,DB00262,0
66896,DB00503,DB00819,0
66897,DB00962,DB00392,0
66898,DB00916,DB00703,0
66899,DB03619,DB00821,0
66900,DB00176,DB00755,0
66901,DB00498,DB01277,0
66902,DB06412,DB00708,0
66903,DB00052,DB01201,0
66904,DB00933,DB09066,0
66905,DB00390,DB01598,0
66906,DB01291,DB01489,0
66907,DB08865,DB09096,0
66908,DB03880,DB01194,0
66909,DB04951,DB00986,0
66910,DB00929,DB00105,0
66911,DB00782,DB01553,0
66912,DB00364,DB09292,0
66913,DB00083,DB00112,0
66914,DB01432,DB00050,0
