,Entity_ID
15372,84916
15373,84919
15374,84920
15375,84925
15376,C0751273
15377,84930
15378,C1834653
15379,C0032371
15380,C3150924
15381,84942
15382,347088
15383,84947
15384,C2751316
15385,84951
15386,84952
15387,84962
15388,84966
15389,84976
15390,84981
15391,84984
15392,84987
15393,84991
15394,84992
15395,C4225358
15396,85007
15397,85012
15398,C1852092
15399,C0008445
15400,C0410574
15401,C0272236
15402,C4539843
15403,C3489447
15404,C3541476
15405,347273
15406,C3280800
15407,C0752201
15408,C0004565
15409,C0686353
15410,C0751753
15411,C1849321
15412,347344
15413,C0220987
15414,C0038002
15415,C0268446
15416,347365
15417,85236
15418,C0344479
15419,C1855670
15420,C0206743
15421,C0001973
15422,C0014335
15423,85300
15424,85301
15425,C0015624
15426,85320
15427,C0796225
15428,C3150208
15429,C3277900
15430,C0346163
15431,C0231698
15432,85358
15433,85360
15434,85363
15435,C0334529
15436,85365
15437,85366
15438,85377
15439,85378
15440,C4310816
15441,C0020074
15442,C0796182
15443,C1835928
15444,85413
15445,85415
15446,85416
15447,85417
15448,C1540912
15449,C1855466
15450,101928376
15451,85439
15452,85440
15453,C2675552
15454,85443
15455,C0266483
15456,85458
15457,85463
15458,85465
15459,C1867315
15460,85476
15461,85478
15462,85480
15463,85481
15464,C0019296
15465,C0015371
15466,C0014008
15467,C3149848
15468,C0234302
15469,C1855923
15470,347688
15471,C0751887
15472,C0220701
15473,347730
15474,347731
15475,347733
15476,347735
15477,C2931210
15478,C0010035
15479,C3279786
15480,C0221032
15481,C1842486
15482,C0338656
15483,C0206634
15484,C1384666
15485,C3150914
15486,C1858854
15487,C2750066
15488,C0268419
15489,C0265233
15490,C0432261
15491,C1862264
15492,C0027127
15493,C1843225
15494,C0085390
15495,C0030297
15496,C0240912
15497,C0013421
15498,C4310737
15499,C0751710
15500,C0270820
15501,C0007772
15502,C4225369
15503,C0687150
15504,C1846839
15505,C1865915
15506,C2678477
15507,C1853205
15508,C2751427
15509,C0029453
15510,C1708350
15511,C2752015
15512,C0751642
15513,348180
15514,C0015523
15515,C2711227
15516,C0086438
15517,C2751532
15518,C0599973
15519,C0042769
15520,C2931008
15521,C4310765
15522,86123
15523,C1835042
15524,C0339143
15525,C2608079
15526,C0796218
15527,C0432321
15528,C3151295
15529,348327
15530,C3151064
15531,C1851943
15532,C1859317
15533,C0268323
15534,C1449844
15535,C1720957
15536,C0563608
15537,C0239946
15538,C0263402
15539,C1839580
15540,C3280856
15541,C0015708
15542,C2677099
15543,C2673186
15544,C4085250
15545,C1257806
15546,C0162533
15547,C1851957
15548,C1963905
15549,C0265965
15550,C3150702
15551,C0037050
15552,C0162739
15553,C3553929
15554,C2751855
15555,C1384406
15556,C1857276
15557,C1848917
15558,C0011573
15559,348654
15560,C1449563
15561,C1531647
15562,C3469606
15563,C0026826
15564,C0153943
15565,C0264897
15566,C0917981
15567,C0432416
15568,C3695063
15569,86614
15570,C1704320
15571,C0268412
15572,C1968949
15573,C0949496
15574,C1836080
15575,348793
15576,C4274029
15577,C3554453
15578,C1857034
15579,C3151120
15580,C0234238
15581,348932
15582,C0023897
15583,348938
15584,C0454542
15585,C0272084
15586,348980
15587,C0234299
15588,C2239351
15589,C0023283
15590,C0265341
15591,C3714995
15592,C1835309
15593,C0338078
15594,100750225
15595,349075
15596,C3278482
15597,C2700553
15598,349149
15599,C4014354
15600,C1836032
15601,C0588006
15602,C1843418
15603,C1833477
15604,C1300267
15605,C3888099
15606,C4540188
15607,C0020877
15608,C1846059
15609,C1859486
15610,C0025007
15611,C3714534
15612,C0751956
15613,C1840529
15614,C0267809
15615,C1863081
15616,C1956349
15617,C1269683
15618,87178
15619,C1855565
15620,C0742803
15621,C0751175
15622,C1266042
15623,C1861305
15624,C1854989
15625,C3806688
15626,C0206657
15627,C3495801
15628,C0032617
15629,C1861556
15630,C1848534
15631,C1862591
15632,349565
15633,C0344461
15634,C0751474
15635,C1848488
15636,C0033922
15637,C0205769
15638,C0268631
15639,C1849930
15640,C0751278
15641,C0206641
15642,C0206624
15643,C3151201
15644,C2750893
15645,C0023485
15646,C1563731
15647,C0344456
15648,C1970270
15649,C0432197
15650,C0264393
15651,C4014343
15652,C3160739
15653,C0280321
15654,C0678213
15655,C4015286
15656,C2750475
15657,C0005910
15658,C2750892
15659,C1321780
15660,C0017205
15661,C4225254
15662,C1838359
15663,C2931662
15664,C0085786
15665,C0339278
15666,C3809210
15667,C0029459
15668,C0302592
15669,C0009324
15670,C1838244
15671,C4015344
15672,C0008625
15673,C0751852
15674,C1858051
15675,C1866040
15676,C0206693
15677,C4540179
15678,C0750969
15679,C1853214
15680,C0020532
15681,C0751478
15682,C3809882
15683,C0004509
15684,C1704378
15685,C3281192
15686,C1863052
15687,C1867801
15688,C4016380
15689,C1856718
15690,C0030354
15691,C1849094
15692,C0751889
15693,C1843003
15694,C2684859
15695,C0541798
15696,C1854664
15697,C0085628
15698,C0017185
15699,C4085248
15700,C0796019
15701,C3810394
15702,C3266101
15703,C0343055
15704,C0853240
15705,C1855868
15706,C1335302
15707,C1838300
15708,C3888309
15709,219285
15710,219287
15711,C1837342
15712,C0268237
15713,C0393807
15714,C3150654
15715,C3553762
15716,C0032226
15717,C0751381
15718,C4310801
15719,C0028949
15720,C0740392
15721,C0393540
15722,C0035222
15723,C0541957
15724,C3891556
15725,C0085622
15726,C0858252
15727,C4014690
15728,C0473219
15729,C0233765
15730,C1862382
15731,C4539778
15732,C1510479
15733,C0265226
15734,C0016395
15735,C0026919
15736,C1848922
15737,219621
15738,C1861171
15739,C2750481
15740,C3150797
15741,C0265553
15742,C1864869
15743,C1527306
15744,C0001175
15745,C1970456
15746,C2675228
15747,C0019187
15748,C0264955
15749,C0154694
15750,C0023464
15751,C3151070
15752,219736
15753,C4310743
15754,219749
15755,C0432225
15756,219770
15757,219771
15758,C1842357
15759,C0236736
15760,C0040761
15761,C1865885
15762,219790
15763,C3541462
15764,C1835895
15765,C1835084
15766,C0678222
15767,219844
15768,C2608087
15769,107305681
15770,C1845142
15771,C0034734
15772,C0023186
15773,C0029134
15774,C1857451
15775,C1846386
15776,C0600519
15777,C1855229
15778,219902
15779,C0406709
15780,C0032708
15781,C2145472
15782,C1855607
15783,C1833104
15784,C4478700
15785,C0751336
15786,219972
15787,C2675336
15788,613212
15789,C0086468
15790,C0796028
15791,C0242363
15792,C0796280
15793,C0152018
15794,C0038187
15795,101669767
15796,C0338468
15797,C0233759
15798,C4310653
15799,220074
15800,C3151752
15801,C1854178
15802,C1838867
15803,C0007114
15804,C1833136
15805,220136
15806,C1842028
15807,C1865974
15808,C1868690
15809,C2751195
15810,C1832950
15811,C0268160
15812,220202
15813,C1423873
15814,C0037822
15815,C0751864
15816,C0220659
15817,C0002448
15818,C1844569
15819,C1970386
15820,C1857779
15821,220296
15822,C1859565
15823,C3279905
15824,C3809272
15825,100359393
15826,C1970109
15827,100359402
15828,100359403
15829,C1720821
15830,C0456487
15831,C0750927
15832,C0014869
15833,C3151417
15834,C0860158
15835,C0020255
15836,C0268561
15837,C0278996
15838,C0027708
15839,C3150926
15840,C0544862
15841,C3806742
15842,C0027877
15843,C0175694
15844,C0236811
15845,C1849695
15846,C1850096
15847,C1969645
15848,C0410539
15849,C0162309
15850,C3148872
15851,C1860050
15852,C4310722
15853,C2750732
15854,C1834846
15855,C0477370
15856,C4017554
15857,C3151185
15858,C3280479
15859,C0151744
15860,C1527303
15861,C1839264
15862,C0002879
15863,C3809469
15864,C0878670
15865,89765
15866,89780
15867,89781
15868,C0334609
15869,89795
15870,89796
15871,89797
15872,C1837187
15873,89832
15874,C3554447
15875,220929
15876,89866
15877,89869
15878,89884
15879,89885
15880,89886
15881,89891
15882,C2748941
15883,220972
15884,C0276535
15885,89910
15886,C3494181
15887,220988
15888,C4277533
15889,221035
15890,221037
15891,C1969665
15892,89970
15893,221074
15894,221078
15895,221079
15896,C1859564
15897,C0234381
15898,C0015519
15899,C0206724
15900,C0751664
15901,C3554373
15902,C0013384
15903,90121
15904,C1835713
15905,90139
15906,90141
15907,C4310731
15908,90161
15909,90167
15910,C2713368
15911,C1842534
15912,221264
15913,C0276357
15914,C4225337
15915,C1845861
15916,C1838457
15917,221294
15918,90226
15919,C3489571
15920,C2931001
15921,221322
15922,C0019034
15923,C0278701
15924,C0796083
15925,90268
15926,90273
15927,C1969063
15928,221357
15929,C1968845
15930,C0427128
15931,C0019569
15932,221393
15933,90326
15934,C1704299
15935,90332
15936,90338
15937,221421
15938,C2750080
15939,C4540171
15940,C0751872
15941,90353
15942,C1704317
15943,C1832600
15944,90362
15945,C0268569
15946,C1836544
15947,C0231693
15948,90381
15949,221458
15950,221472
15951,C1857970
15952,C0525041
15953,90411
15954,90417
15955,C3809650
15956,221496
15957,C3539071
15958,C1864843
15959,90427
15960,C1262477
15961,C1854146
15962,C1856401
15963,C3808377
15964,C1843738
15965,C0011991
15966,C0040517
15967,C0266468
15968,C0751479
15969,C0266929
15970,90529
15971,C4013949
15972,C4310677
15973,C0393695
15974,C0234375
15975,C2937288
15976,221687
15977,221692
15978,C0949658
15979,C3887645
15980,90624
15981,90627
15982,C3494186
15983,C1858392
15984,C1862102
15985,C3489796
15986,C1864695
15987,90668
15988,221749
15989,90678
15990,C0348374
15991,90693
15992,C1855648
15993,C3149255
15994,C4014578
15995,C0376359
15996,C0495499
15997,C0751829
15998,C1848915
15999,C1859878
16000,C3280042
16001,C1854063
16002,C0149630
16003,221833
16004,352909
16005,C1867155
16006,C3502495
16007,C1455728
16008,C0036529
16009,C1859499
16010,221895
16011,90826
16012,C0242350
16013,221914
16014,90853
16015,221927
16016,C1861065
16017,90865
16018,C0993582
16019,C0334582
16020,90952
16021,C0393684
16022,C1853230
16023,C0268553
16024,C1847604
16025,C0018794
16026,C1864356
16027,90993
16028,C3809536
16029,353143
16030,353144
16031,C1450051
16032,C0029095
16033,C0343755
16034,C0233767
16035,91039
16036,C0086133
16037,C0039445
16038,91074
16039,C0751869
16040,C2674504
16041,353238
16042,C0021171
16043,C0399352
16044,C3150691
16045,C1835865
16046,C0752251
16047,C0031212
16048,C3149276
16049,91137
16050,C4225246
16051,91147
16052,C0432267
16053,353293
16054,C0018798
16055,C0268328
16056,C0403440
16057,91179
16058,222256
16059,C3280452
16060,C1298681
16061,C0751141
16062,353376
16063,91252
16064,C3151267
16065,C3502469
16066,C4014516
16067,C0341106
16068,91289
16069,C0393691
16070,C2931803
16071,222389
16072,C0162668
16073,C0033817
16074,353500
16075,C1863012
16076,C0342861
16077,91368
16078,353514
16079,C0039685
16080,C2931208
16081,C0010709
16082,91404
16083,100885773
16084,C0749794
16085,C0024117
16086,C0342770
16087,C2750995
16088,C1858726
16089,C0282526
16090,91452
16091,C1833662
16092,222537
16093,222546
16094,C0751622
16095,C0242596
16096,C0027707
16097,C3888153
16098,C0038131
16099,C1836182
16100,C1969115
16101,C0220765
16102,C0265329
16103,91522
16104,C2931779
16105,C0553558
16106,91543
16107,222643
16108,91574
16109,C3279840
16110,222662
16111,C0433900
16112,C1853925
16113,91608
16114,91614
16115,C1848519
16116,91624
16117,C1563718
16118,222698
16119,C0003803
16120,91647
16121,C0220991
16122,91653
16123,C0007528
16124,91661
16125,91662
16126,91663
16127,C1839259
16128,C0085159
16129,C0018916
16130,C3501846
16131,C0268383
16132,C0085681
16133,C1866994
16134,C0521654
16135,C0393702
16136,C1865872
16137,C0751708
16138,C0376362
16139,91752
16140,91754
16141,C1833382
16142,91768
16143,C1848913
16144,C1851879
16145,C1968741
16146,C2676254
16147,C3281029
16148,C4015695
16149,91801
16150,91807
16151,C2931644
16152,C1542327
16153,222894
16154,91833
16155,C0342196
16156,91851
16157,91869
16158,C0856901
16159,C0596170
16160,C3151431
16161,91937
16162,91942
16163,91949
16164,C1840299
16165,C1866552
16166,C2931618
16167,C1846722
16168,C0749098
16169,C0026760
16170,C4014954
16171,92002
16172,223075
16173,92014
16174,C1510455
16175,C0265970
16176,223117
16177,C1859452
16178,92086
16179,C0020505
16180,92105
16181,C0028768
16182,C1854465
16183,92126
16184,C0428791
16185,C3658294
16186,92140
16187,C1847200
16188,C4310748
16189,C3150983
16190,C0038433
16191,92211
16192,C3553870
16193,C2750405
16194,92241
16195,92304
16196,C1611706
16197,C0022584
16198,C2750471
16199,92335
16200,C1843815
16201,C3275408
16202,92344
16203,92345
16204,C0011057
16205,92369
16206,C0454655
16207,C1378703
16208,C1854520
16209,92421
16210,C0272170
16211,C0751900
16212,C3150803
16213,C0021361
16214,C3554593
16215,92482
16216,92483
16217,C2751603
16218,C0541782
16219,C4017555
16220,C3161174
16221,92552
16222,C4014762
16223,C0268221
16224,92579
16225,C4225411
16226,C4014864
16227,C0577660
16228,C0740363
16229,C2674004
16230,92609
16231,C3275684
16232,C3714506
16233,C3806712
16234,C0751845
16235,92667
16236,C1175175
16237,C1850959
16238,C0242380
16239,C0153504
16240,92736
16241,C4479357
16242,92749
16243,C0346647
16244,C1856972
16245,C0231712
16246,C2936719
16247,C0085136
16248,C4281785
16249,C4015555
16250,92840
16251,C0034067
16252,C0002871
16253,C1836010
16254,C2751686
16255,C0033835
16256,C4225422
16257,C3554067
16258,C3495488
16259,C0795910
16260,92935
16261,C4015686
16262,C1838979
16263,C1622434
16264,C0343206
16265,C1846169
16266,93058
16267,C0027022
16268,C0473575
16269,C4479515
16270,93099
16271,C4310805
16272,93145
16273,C1857253
16274,C0152112
16275,93166
16276,C2750414
16277,93183
16278,C3280402
16279,C0021655
16280,C3151036
16281,93210
16282,93233
16283,C0015503
16284,C3280742
16285,C0235031
16286,C0027658
16287,C1836199
16288,C1848634
16289,C0016470
16290,C3279904
16291,C4014584
16292,C3809503
16293,C0004991
16294,C0577631
16295,C0004775
16296,C4225339
16297,C2676466
16298,C0017097
16299,C0162835
16300,C0546476
16301,C1837915
16302,C0008312
16303,C4225222
16304,93426
16305,C2931816
16306,C1837756
16307,C2678416
16308,C0266568
16309,C0014549
16310,C3178803
16311,93517
16312,C0079745
16313,C3554279
16314,C0311277
16315,C0151889
16316,C3151264
16317,C1834752
16318,C0521664
16319,93587
16320,93589
16321,C0524702
16322,93611
16323,C4014239
16324,93627
16325,C4225381
16326,93649
16327,93650
16328,C0393759
16329,93659
16330,93663
16331,93664
16332,C0233769
16333,C0030524
16334,C0030312
16335,C3714942
16336,C0596263
16337,C0002880
16338,C2748910
16339,C3808012
16340,C0265309
16341,C1851573
16342,C0424082
16343,C1843181
16344,C0949857
16345,C0034530
16346,C1970506
16347,C1848552
16348,C0151786
16349,C3150315
16350,C4225354
16351,C0399368
16352,C3661485
16353,C1959620
16354,C1859966
16355,C2750441
16356,C4225402
16357,C0270911
16358,C0005426
16359,C0016788
16360,C2751598
16361,93983
16362,C4310704
16363,93986
16364,C0949541
16365,94005
16366,94025
16367,C1868193
16368,C0340552
16369,94081
16370,94103
16371,C0037929
16372,94121
16373,94122
16374,C3661483
16375,C0406702
16376,C0019557
16377,94137
16378,C0011581
16379,C0155912
16380,C0751449
16381,C0751212
16382,94160
16383,C0280313
16384,C0338596
16385,C0796033
16386,94233
16387,94234
16388,94235
16389,94274
16390,C0019829
16391,C1840572
16392,C0268297
16393,C2931833
16394,C2931067
16395,C2699746
16396,C3554042
16397,C0026985
16398,C4310673
16399,C0025289
16400,C0014868
16401,C2676024
16402,C1955906
16403,C0423712
16404,C0751293
16405,C3151433
16406,C0751496
16407,C1859709
16408,C3203358
16409,C4540052
16410,C2675522
16411,C0267071
16412,225689
16413,C0011251
16414,C1562113
16415,C1868120
16416,C1260396
16417,C0265326
16418,C4225214
16419,C0015393
16420,C0349426
16421,C4511057
16422,C1868401
16423,C3553816
16424,C0079683
16425,C1838568
16426,C4015729
16427,C0010051
16428,C4479313
16429,C1836545
16430,C3151204
16431,C1839071
16432,C3852987
16433,C0002453
16434,C1865018
16435,C0036220
16436,C2936913
16437,C1704375
16438,C0007766
16439,C2675520
16440,C0751952
16441,C0346037
16442,C3280036
16443,C1858361
16444,C0394996
16445,C2673257
16446,C0016065
16447,C0009178
16448,C0353676
16449,C1866810
16450,C1275336
16451,C3151189
16452,C3150653
16453,C0340978
16454,C2751630
16455,C0039585
16456,C0751663
16457,C0033943
16458,619379
16459,C4017668
16460,C0005398
16461,C4511138
16462,C1832392
16463,C0016412
16464,C2931760
16465,C0347515
16466,619465
16467,619509
16468,C3150596
16469,619552
16470,619553
16471,619554
16472,619555
16473,619556
16474,C0752305
16475,C0887833
16476,C1568247
16477,C0264558
16478,C0876994
16479,C0018672
16480,C4478383
16481,C0001197
16482,C4225258
16483,C4478940
16484,C0344735
16485,C3151432
16486,C0268355
16487,C0259771
16488,C0008525
16489,C3808667
16490,C0026636
16491,C1835912
16492,C0344452
16493,C1838492
16494,C2751986
16495,C3278147
16496,95681
16497,C0220722
16498,C3553947
16499,C0037199
16500,C4540367
16501,C1853100
16502,C2931482
16503,C1833373
16504,C1836284
16505,C3809470
16506,C0342384
16507,C4478372
16508,C3279997
16509,C1832167
16510,C0016781
16511,C0220992
16512,C4225432
16513,C4225241
16514,C0334590
16515,C0018790
16516,C3280114
16517,C0278211
16518,C3542550
16519,C4015146
16520,C0235480
16521,C3715156
16522,C0034152
16523,C1850155
16524,C0751110
16525,C0472777
16526,C1266101
16527,C3553788
16528,C4017544
16529,C0751836
16530,C3539920
16531,C0282488
16532,C1968689
16533,C3809653
16534,C4225390
16535,C0004352
16536,C0008340
16537,C2748552
16538,C1859372
16539,C0037052
16540,C1833229
16541,C4014588
16542,C2673535
16543,C0239777
16544,C0016202
16545,C3806917
16546,C1849507
16547,C2673642
16548,C4016356
16549,C1861848
16550,C0206160
16551,C2749757
16552,C0030446
16553,C3808983
16554,C3538951
16555,C2931847
16556,C1854466
16557,C3150657
16558,C1837839
16559,C1867300
16560,C0029125
16561,C1855371
16562,C1832855
16563,C2677613
16564,C1857569
16565,C3888208
16566,C3888026
16567,C0026633
16568,C3552491
16569,C0011615
16570,C0334580
16571,C0031069
16572,C2700431
16573,C0751586
16574,C3151304
16575,C3501835
16576,C0751855
16577,C4225367
16578,C0265961
16579,C1855128
16580,C3280415
16581,C4310688
16582,C3279748
16583,C0338479
16584,C4479640
16585,C1837501
16586,C4310630
16587,C0751888
16588,C4478716
16589,C0344530
16590,C2973527
16591,C0344516
16592,C2936862
16593,C0268322
16594,C1836081
16595,C0558845
16596,C1850598
16597,C1862112
16598,C0011848
16599,C1846388
16600,C1842180
16601,C1834304
16602,C0750946
16603,C4015368
16604,C0752262
16605,C0009405
16606,C0432233
16607,C0271215
16608,C0338478
16609,C1862322
16610,C1449720
16611,C3278153
16612,C1843463
16613,C0041834
16614,C4277690
16615,C3809137
16616,C0347284
16617,C0086664
16618,C2931245
16619,C3714940
16620,C0162666
16621,C0232347
16622,C4274078
16623,C1846979
16624,C2750081
16625,C1136043
16626,C4014534
16627,C0162568
16628,C0039239
16629,C1838023
16630,C0524598
16631,C0751925
16632,C0398635
16633,C0032285
16634,C0028077
16635,C2750451
16636,C1845181
16637,C0032927
16638,C4225282
16639,C1701939
16640,C2751830
16641,C0751645
16642,C0018621
16643,C0339289
16644,C0265345
16645,C0268362
16646,C0403814
16647,C0431363
16648,C0280141
16649,C0024790
16650,C0266004
16651,C3852985
16652,C0751899
16653,C0266361
16654,C1853831
16655,C1843116
16656,C2750537
16657,C0750987
16658,C0236735
16659,C4015214
16660,C4540205
16661,C3697137
16662,C0029227
16663,C2675227
16664,C0162635
16665,C0454576
16666,C0751633
16667,C1868118
16668,C2350037
16669,C0001627
16670,359787
16671,C1849386
16672,C3275464
16673,C4310712
16674,C0005001
16675,C1843478
16676,359845
16677,C1970107
16678,C0242706
16679,C4014540
16680,C0265220
16681,C1866080
16682,C1837206
16683,C3554449
16684,C0155016
16685,C0022906
16686,C0039231
16687,C0268164
16688,C0005956
16689,C0020757
16690,C0037997
16691,359948
16692,C0018036
16693,C0342783
16694,C0751012
16695,C1837454
16696,C0034960
16697,C1847711
16698,C2676271
16699,C1834372
16700,C0796221
16701,C0220666
16702,C0033132
16703,C0338451
16704,C0043094
16705,C1258085
16706,C3888004
16707,C0205695
16708,C0270959
16709,C0206115
16710,C1861864
16711,C1858386
16712,C0026837
16713,C0032463
16714,C1853833
16715,C2677879
16716,C0042594
16717,C1876165
16718,C3280785
16719,C1845118
16720,C0162678
16721,C0003431
16722,C0042512
16723,C0751002
16724,C0001956
16725,C1275081
16726,C0024668
16727,C1846171
16728,C0342194
16729,C0566602
16730,C0021603
16731,102465489
16732,C0271742
16733,102465513
16734,102465530
16735,C1842382
16736,C1859807
16737,100499467
16738,C4479410
16739,C1862562
16740,C0175700
16741,C1835820
16742,C0699743
16743,C0346373
16744,C1832529
16745,C1867968
16746,C1845543
16747,C0751706
16748,C1855433
16749,C0544668
16750,C0020598
16751,C0393671
16752,C0162386
16753,C0264611
16754,C3554398
16755,C0752144
16756,C0221406
16757,C1865323
16758,102465802
16759,C2931861
16760,C2677821
16761,C2746067
16762,102465833
16763,C0007115
16764,C0085548
16765,102465858
16766,C1853124
16767,C0206646
16768,C1862932
16769,C1291607
16770,C4014988
16771,C0009439
16772,C3541456
16773,C0427169
16774,C2673520
16775,C4014476
16776,C4310626
16777,C4310719
16778,C0000737
16779,C0751124
16780,C3151071
16781,C2931746
16782,C0472817
16783,C3888024
16784,C0521662
16785,C0272350
16786,C0268181
16787,C0043019
16788,C1836173
16789,C0025290
16790,102466247
16791,102466251
16792,C1849011
16793,C1839780
16794,C1802395
16795,102466270
16796,C0038506
16797,C4012727
16798,C4013950
16799,C0410916
16800,C0751469
16801,C0234379
16802,C2751987
16803,C1838612
16804,C0424072
16805,C4310771
16806,C3151610
16807,C0040822
16808,C0751604
16809,C1850040
16810,C3279614
16811,C0271685
16812,C2752072
16813,C0398641
16814,C3553409
16815,C3553636
16816,C0153633
16817,C3808988
16818,C0392699
16819,C2749864
16820,C0007138
16821,C1863998
16822,C1845530
16823,C0232910
16824,C0266362
16825,C1857813
16826,C1837805
16827,C0085584
16828,C4310637
16829,C0026896
16830,C1837091
16831,C1855100
16832,C0279987
16833,102466739
16834,C0016382
16835,C0080218
16836,C0024314
16837,C0265333
16838,C1565489
16839,C0344453
16840,C3810200
16841,C0339541
16842,C0238402
16843,C2752001
16844,C3151088
16845,C0522631
16846,C0003875
16847,C4310643
16848,C4014942
16849,100500847
16850,C0877172
16851,C1856302
16852,C0028838
16853,C0021400
16854,C0497406
16855,C4538533
16856,C0700299
16857,C4304529
16858,C0432291
16859,C0524611
16860,C1858142
16861,C0206145
16862,C1970163
16863,C0022408
16864,C4310668
16865,C1096155
16866,C0206019
16867,C0274869
16868,C3553961
16869,C3710589
16870,C4479260
16871,C0011999
16872,C3280672
16873,C4225219
16874,C3279990
16875,C0282548
16876,C4505436
16877,C4083251
16878,C0015696
16879,C0236807
16880,C0751093
16881,C1264041
16882,C1562689
16883,C0265239
16884,C0268136
16885,C0206647
16886,C4042891
16887,C1969443
16888,C0752291
16889,C4225351
16890,C0032326
16891,C3280790
16892,C0020621
16893,C0700201
16894,C1862151
16895,C0004681
16896,C0917730
16897,C0237123
16898,C3279203
16899,C4310697
16900,C0152268
16901,C0019294
16902,C4015552
16903,C0041307
16904,C0015702
16905,C0751837
16906,C3890218
16907,C0151603
16908,C0438414
16909,C0032963
16910,C0015644
16911,C1334968
16912,C0751366
16913,C0018681
16914,C0029261
16915,C0553767
16916,C1856492
16917,C0546966
16918,C0268450
16919,C4274329
16920,493753
16921,C1858763
16922,C3280265
16923,C1850568
16924,C0342342
16925,C1855796
16926,493818
16927,C1854158
16928,C1866688
16929,493856
16930,C0751501
16931,C4310943
16932,493869
16933,C3281092
16934,C2748495
16935,C0023479
16936,C4316881
16937,C4275075
16938,C1837014
16939,C4225173
16940,C1857618
16941,C1833798
16942,C0334121
16943,C0003811
16944,C1832216
16945,C4014294
16946,C4302669
16947,C0948216
16948,C4310728
16949,C0796275
16950,C0220726
16951,C3809173
16952,C1835265
16953,C0030779
16954,C0020445
16955,C3281297
16956,C0023891
16957,C0003862
16958,C1303073
16959,C0029230
16960,C0265257
16961,C1266184
16962,C0263984
16963,C0274285
16964,C1838263
16965,C1842984
16966,C0268179
16967,C0016658
16968,C1835813
16969,C4310232
16970,C0349464
16971,C0346303
16972,494323
16973,494324
16974,C0206627
16975,494325
16976,494326
16977,494327
16978,494328
16979,494329
16980,494330
16981,494331
16982,494333
16983,494332
16984,494335
16985,494336
16986,494337
16987,C1853892
16988,C1867440
16989,C4505456
16990,C0265273
16991,C1850718
16992,C0751955
16993,C2931844
16994,C0079487
16995,C3809339
16996,C3554195
16997,C0265581
16998,C4310802
16999,C2675914
17000,C3151609
17001,C3501849
17002,C0406704
17003,C4304022
17004,C0265308
17005,494513
17006,C2677794
17007,C1096660
17008,C0030442
17009,C1856871
17010,494551
17011,C0473586
17012,C1851958
17013,C0751004
17014,C1849718
17015,C4053775
17016,C3203738
17017,C0001723
17018,C0085758
17019,C1832845
17020,C0002891
17021,C1861862
17022,C2678045
17023,C0037917
17024,C2931216
17025,C0751865
17026,C1835171
17027,C3150191
17028,C2930923
17029,C0235063
17030,C0334607
17031,C3151188
17032,C0027819
17033,C3489628
17034,C4225333
17035,C0002991
17036,C3276706
17037,C0750917
17038,C0023903
17039,C4048328
17040,C0677608
17041,C2717860
17042,C3554540
17043,C1847823
17044,C3889609
17045,C1336076
17046,C4015050
17047,C0235078
17048,C0376338
17049,C1860896
17050,C0338630
17051,C0027765
17052,C3887892
17053,C0013222
17054,C1840427
17055,C0033806
17056,C1533587
17057,C0086922
17058,C3150901
17059,C1844020
17060,C0007192
17061,C3887497
17062,C0751456
17063,C0342738
17064,C1854896
17065,C1852021
17066,C0751473
17067,C0085582
17068,C0220769
17069,C2751843
17070,C2931638
17071,C0009398
17072,C0006142
17073,C4225250
17074,C0342779
17075,C1858351
17076,C3160738
17077,C1863389
17078,C1855869
17079,C4310792
17080,C1456784
17081,C4225341
17082,C0015404
17083,C0017636
17084,C1851526
17085,C0521756
17086,C0152427
17087,C4011788
17088,C1861825
17089,C1833030
17090,C0017668
17091,C0268301
17092,C0549150
17093,C2675517
17094,C0743332
17095,C1865370
17096,C0282512
17097,C2931171
17098,C0750949
17099,C0398625
17100,C3275508
17101,C0015934
17102,C1850127
17103,C2936346
17104,C0279070
17105,C0393698
17106,C1863704
17107,C0393681
17108,C0038454
17109,C2931022
17110,C4085597
17111,C2720289
17112,C0265306
17113,C1839028
17114,C3151407
17115,C1844830
17116,C0005779
17117,C4015495
17118,C4479577
17119,C0677776
17120,C0154693
17121,C2936739
17122,C0268130
17123,C3810230
17124,C0393734
17125,C1138434
17126,C0019087
17127,C3892039
17128,C3469605
17129,C0000771
17130,C2936332
17131,C0008029
17132,C3809236
17133,C0041582
17134,C0949595
17135,C3539494
17136,C3280240
17137,C0029106
17138,C3149566
17139,C3553291
17140,C0750989
17141,C0751186
17142,C0178540
17143,C1847554
17144,C1963674
17145,C1257877
17146,C2750748
17147,C3544205
17148,C0002622
17149,C0235153
17150,C1836383
17151,C1720772
17152,C3888355
17153,C0015397
17154,C0333099
17155,C0236792
17156,C4014660
17157,C0007787
17158,C1135745
17159,C3539010
17160,C1970051
17161,C0406723
17162,C1850000
17163,C0268271
17164,C1970207
17165,C4310814
17166,C0277005
17167,C1862560
17168,C1112213
17169,C1844006
17170,C1096154
17171,C3275685
17172,C0175703
17173,C3152204
17174,C1864148
17175,C3806730
17176,C0020480
17177,C0796222
17178,C0752282
17179,C0041755
17180,C4310614
17181,C0521755
17182,C3280587
17183,C1704230
17184,C1862557
17185,C0085298
17186,C3809346
17187,C4225392
17188,C0086457
17189,C0003123
17190,C1838192
17191,C0034372
17192,C3150705
17193,C2751309
17194,C1857388
