,Gene_ID,Disease_ID,label
100406,29920,102465530,0
100407,6850,C1370889,0
100408,8613,102465530,0
100409,10241,C3809092,0
100410,50717,C2930618,0
100411,5213,C0752292,0
100412,1071,C3810147,0
100413,5309,C3489572,0
100414,23386,102465530,0
100415,100359403,C0268247,0
100416,57620,C4225405,0
100417,5918,C1846148,0
100418,4481,C0085261,0
100419,552,C1832612,0
100420,151,C2673648,0
100421,9533,C0699791,0
100422,2695,C0043020,0
100423,124872,C4017555,0
100424,664617,C1857242,0
100425,55917,C3554576,0
100426,54840,C2750460,0
100427,657,C1968550,0
100428,23348,C2748571,0
100429,114879,C4540342,0
100430,283455,C1843173,0
100431,8749,C0342727,0
100432,84464,C0010346,0
100433,54551,C4310663,0
100434,7423,C0034152,0
100435,2831,C0236804,0
100436,2100,C0154409,0
100437,51382,102465530,0
100438,6935,C3150802,0
100439,55294,C1832388,0
100440,726,C2677079,0
100441,4485,C1867439,0
100442,3632,C3665347,0
100443,7068,C1832386,0
100444,51062,102465530,0
100445,51324,C1720861,0
100446,1654,C1865870,0
100447,7414,C0025309,0
100448,1182,C4304532,0
100449,444,C1837873,0
100450,27127,C1857388,0
100451,724030,C1860789,0
100452,100303755,C3495591,0
100453,2034,C0042875,0
100454,158314,C0027654,0
100455,29887,C4014371,0
100456,64108,C1569637,0
100457,3310,C1855008,0
100458,6651,C2751295,0
100459,6046,C0342637,0
100460,7035,102465530,0
100461,10342,C0027609,0
100462,3849,102465530,0
100463,80381,C1843116,0
100464,5891,C0438414,0
100465,5395,C4225263,0
100466,153201,C0151603,0
100467,4830,C3838883,0
100468,915,C0243026,0
100469,29094,C2713443,0
100470,125,C3280100,0
100471,140465,C4310693,0
100472,349075,C3887947,0
100473,140032,C0000821,0
100474,92105,C0017495,0
100475,2888,C1449626,0
100476,2922,C1836302,0
100477,5774,C2930745,0
100478,30812,C0751263,0
100479,2171,C0342474,0
100480,7296,C1838780,0
100481,3002,C3151268,0
100482,54584,C0856901,0
100483,8857,C0157743,0
100484,163223,C0023380,0
100485,63976,C1856302,0
100486,6905,C1841679,0
100487,6649,C1837149,0
100488,4654,C0311338,0
100489,6925,C3280381,0
100490,128989,C1862560,0
100491,9902,C0853240,0
100492,154288,C0086189,0
100493,1368,C1834372,0
100494,2770,C0043254,0
100495,1543,C0268160,0
100496,1747,C0268742,0
100497,83473,C4540171,0
100498,56894,C3151077,0
100499,5081,C2931779,0
100500,10161,C0020192,0
100501,5725,C4310816,0
100502,85417,C0018944,0
100503,5244,C0751758,0
100504,1472,C0019572,0
100505,2019,C0950122,0
100506,761,C2675055,0
100507,2535,C0003756,0
100508,5693,102465530,0
100509,9501,C1858805,0
100510,3118,C0032915,0
100511,7276,C3810403,0
100512,3190,C0037928,0
100513,23603,C0752107,0
100514,2986,C3694531,0
100515,59084,C1843896,0
100516,23417,C1835817,0
100517,2697,C0342642,0
100518,2771,C0268583,0
100519,442895,C1842914,0
100520,5816,C0431692,0
100521,4925,C0006114,0
100522,4257,C4310645,0
100523,434,C1850056,0
100524,3936,C0151516,0
100525,283106,C0235032,0
100526,220972,C0751480,0
100527,10993,C1138434,0
100528,8824,C0028797,0
100529,79083,C1840333,0
100530,468,C1969062,0
100531,84059,C0018824,0
100532,116328,C3149841,0
100533,442912,C0033941,0
100534,58498,C2713499,0
100535,132789,C0236733,0
100536,8295,C0035243,0
100537,51181,C1869114,0
100538,29114,C3553940,0
100539,7415,C0009421,0
100540,80210,102465530,0
100541,84667,C0238288,0
100542,9588,C3550963,0
100543,134218,C0338495,0
100544,10045,C1868675,0
100545,6997,C0040460,0
100546,1294,C3151057,0
100547,11107,C3554398,0
100548,100302129,C0398568,0
100549,51548,C0394007,0
100550,51451,C1970239,0
100551,102466739,C3854181,0
100552,92014,C1955869,0
100553,4810,C0037140,0
100554,6955,C0162872,0
100555,10363,C0473574,0
100556,84188,C3553298,0
100557,6474,C3280953,0
100558,2295,C0278110,0
100559,3215,C0796012,0
100560,3242,C4310699,0
100561,1213,C4225206,0
100562,580,C0917813,0
100563,7508,C0949506,0
100564,6515,C3554654,0
100565,860,C1285261,0
100566,55626,C0265329,0
100567,4016,C3150731,0
100568,4714,102465530,0
100569,3683,C0751187,0
100570,10308,C0751061,0
100571,9618,C0796224,0
100572,6101,C2931037,0
100573,85443,C2676676,0
100574,282808,C2608079,0
100575,9564,C2931037,0
100576,7021,C4310637,0
100577,1468,C0311298,0
100578,59338,C0242036,0
100579,6555,C4014488,0
100580,442895,C0029927,0
100581,441549,102465530,0
100582,4942,C0233775,0
100583,29079,C0023743,0
100584,153572,C1843013,0
100585,116068,C4013947,0
100586,168002,C1845837,0
100587,56616,C3809634,0
100588,79947,C1856883,0
100589,731,C4305140,0
100590,5897,C1854245,0
100591,9205,C0005586,0
100592,55703,C0206726,0
100593,8997,C0424072,0
100594,84516,C3150207,0
100595,6363,C1283400,0
100596,54928,C1849322,0
100597,6570,C0751668,0
100598,11255,C3669121,0
100599,6965,C2931092,0
100600,26256,C0221054,0
100601,9276,C0751356,0
100602,7539,C3711384,0
100603,2643,C1970859,0
100604,1657,C0751123,0
100605,3437,C0042111,0
100606,5271,C0035411,0
100607,64781,C4539808,0
100608,54457,C1834690,0
100609,574433,C1867299,0
100610,10,C3495555,0
100611,2260,C1866293,0
100612,10765,102465530,0
100613,347,C3150704,0
100614,79650,C0242597,0
100615,143,C1096903,0
100616,10618,C3278404,0
100617,5879,C3280587,0
100618,1487,C0751554,0
100619,4314,C4225218,0
100620,48,C0085109,0
100621,55691,C0235032,0
100622,100506965,C2930980,0
100623,5310,C3714995,0
100624,79659,C0268248,0
100625,2994,C0395955,0
100626,3767,C0013922,0
100627,2706,C3714208,0
100628,5818,C0080218,0
100629,350,C3810225,0
100630,22982,C0751021,0
100631,9752,C0079757,0
100632,7201,C1269683,0
100633,169436,C3151206,0
100634,693223,C0268228,0
100635,10437,C0854723,0
100636,54014,C0270970,0
100637,22985,C0037917,0
100638,9517,102465530,0
100639,2187,C1851402,0
100640,51364,C0033806,0
100641,26136,C1863600,0
100642,2887,102465530,0
100643,117289,C0206157,0
100644,652,C0151744,0
100645,619556,C1864746,0
100646,56034,C1852551,0
100647,1890,C1135868,0
100648,10763,C4014233,0
100649,6540,C1305147,0
100650,1723,C2751987,0
100651,200728,C0265341,0
100652,406960,C4014321,0
100653,57035,C2674321,0
100654,675,C3810354,0
100655,51293,C3280479,0
100656,10528,C1836284,0
100657,1583,C0033581,0
100658,11020,C3809464,0
100659,939,C4014312,0
100660,100126335,C0751334,0
100661,59344,C3163622,0
100662,5052,C0040156,0
100663,3791,102465530,0
100664,5190,C0496956,0
100665,122258,C1854630,0
100666,858,C0005967,0
100667,9254,C1845667,0
100668,9343,C3489529,0
100669,8870,C0751477,0
100670,137682,C3494181,0
100671,1282,C3810041,0
100672,116,C1837822,0
100673,64405,C1845181,0
100674,29978,C0005129,0
100675,23451,C4310783,0
100676,1457,C1846130,0
100677,8328,C0010823,0
100678,23545,C0751412,0
100679,338323,C0282526,0
100680,7252,102465530,0
100681,574455,C0265252,0
100682,64118,C1298692,0
100683,131965,C1970027,0
100684,337867,C0025289,0
100685,8086,C0079584,0
100686,91801,C0334041,0
100687,283455,C0022360,0
100688,6448,C1855128,0
100689,7855,C1866552,0
100690,56945,C4017558,0
100691,2940,C1845095,0
100692,56776,C0600176,0
100693,91074,C0264956,0
100694,10401,C0424071,0
100695,3560,C0235843,0
100696,124222,C0009492,0
100697,4257,C0032226,0
100698,7358,C1412000,0
100699,5801,C4225392,0
100700,1670,C4310774,0
100701,257106,C0475813,0
100702,3654,C0002994,0
100703,23204,C0242380,0
100704,55356,C3810403,0
100705,23026,C0398788,0
100706,100126313,C1857854,0
100707,686,C1837371,0
100708,3162,C1849508,0
100709,100126345,C0038273,0
100710,9404,C0266568,0
100711,84059,C1832187,0
100712,9687,C1859564,0
100713,57545,C1846172,0
100714,79660,C0271689,0
100715,7222,C2713368,0
100716,5991,C3808553,0
100717,133686,C3539010,0
100718,27201,C1852267,0
100719,6341,C0393588,0
100720,1123,C0030167,0
100721,8879,C0238339,0
100722,114034,C4303786,0
100723,93166,C4310790,0
100724,152518,C2930471,0
100725,64288,C0206650,0
100726,5626,C0751855,0
100727,5407,C2237660,0
100728,810,C1860789,0
100729,148867,C1846722,0
100730,93517,C4225179,0
100731,1585,102465530,0
100732,407018,C0342783,0
100733,1604,C0018425,0
100734,54821,C2750285,0
100735,9953,C3808397,0
100736,6712,C0039231,0
100737,57670,C0342853,0
100738,3628,C0027873,0
100739,6443,C3151139,0
100740,2902,C0007131,0
100741,9801,C1720795,0
100742,56244,C0086648,0
100743,123041,C0220766,0
100744,64211,C3808876,0
100745,4316,C0006852,0
100746,9855,102465530,0
100747,50615,C0002382,0
100748,9409,C0024232,0
100749,9481,C0039981,0
100750,1478,C0014145,0
100751,3048,C1859844,0
100752,10013,102465530,0
100753,8767,C3809346,0
100754,51762,C4041080,0
100755,284058,C4014997,0
100756,5897,C0035304,0
100757,2903,C0155018,0
100758,91801,C0268548,0
100759,3321,C1863753,0
100760,5546,C1846367,0
100761,205428,C1846979,0
100762,57498,C3150958,0
100763,6155,C0032290,0
100764,5244,C0393664,0
100765,4886,C0272080,0
100766,221895,C3280974,0
100767,257,C0024809,0
100768,10734,C0018916,0
100769,8443,C0273115,0
100770,221294,102465530,0
100771,9649,C0220659,0
100772,9826,C2675071,0
100773,54863,C1860789,0
100774,7348,C1536500,0
100775,9963,C0751434,0
100776,64761,C0085742,0
100777,2147,C0026769,0
100778,4864,C2931105,0
100779,6654,102465530,0
100780,84215,102465530,0
100781,10133,C1854065,0
100782,724107,C0393664,0
100783,375298,C1332201,0
100784,759,C0751214,0
100785,8645,C3468114,0
100786,5067,C1859353,0
100787,79625,C0268543,0
100788,9215,C0004134,0
100789,3163,C0751014,0
100790,10202,C1866855,0
100791,100126318,102465530,0
100792,9493,C1839928,0
100793,693210,C0018805,0
100794,545,C0524851,0
100795,142,C1842124,0
100796,6079,C1866008,0
100797,128611,C1851124,0
100798,5457,C1864850,0
100799,54677,C3889979,0
100800,8936,C4310814,0
100801,5347,C0016508,0
100802,406949,C0266159,0
100803,4054,C3276240,0
100804,3704,C2752007,0
100805,4162,C1384666,0
100806,51530,C0338908,0
100807,124454,C1842398,0
100808,80342,C0005689,0
100809,83480,C0029456,0
100810,692200,C0393808,0
100811,3551,C1257840,0
100812,1954,C2931847,0
100813,9723,C0751267,0
100814,9547,C0039978,0
100815,79574,C0751265,0
100816,645,C0454560,0
100817,133418,C3150274,0
100818,51561,C3887525,0
100819,81848,C3179502,0
100820,5139,C1846979,0
100821,632,C0007113,0
100822,11240,C1291560,0
100823,221687,C1863081,0
100824,146227,C0022904,0
100825,29949,C2750514,0
100826,221914,C1970237,0
100827,4292,C4310788,0
100828,407046,C0152112,0
100829,9045,C4310784,0
100830,6098,C1855548,0
100831,8930,C0004310,0
100832,11067,C0677607,0
100833,4134,C0085179,0
100834,4534,C1383860,0
100835,8445,C0235044,0
100836,50856,C0752107,0
100837,7867,102465530,0
100838,388531,C0036830,0
100839,25820,C1860446,0
100840,8091,C0009421,0
100841,84100,C0008301,0
100842,823,C2676788,0
100843,3895,C2713443,0
100844,285601,C1833236,0
100845,7161,C2936351,0
100846,65266,C3809845,0
100847,93650,C0007279,0
100848,3739,C3888925,0
100849,3598,C1856972,0
100850,5178,C0006079,0
100851,8106,C0265326,0
100852,79694,C0017636,0
100853,1209,C1846006,0
100854,693128,C3809005,0
100855,94233,C2748895,0
100856,150,C1970237,0
100857,7984,C3810295,0
100858,254158,C0032708,0
100859,11193,C3889636,0
100860,169436,C0231698,0
100861,23221,C2932716,0
100862,79587,C2676759,0
100863,83442,102465530,0
100864,10714,C1850127,0
100865,6343,C0086774,0
100866,26061,C0234376,0
100867,7071,C0002888,0
100868,170302,C0162848,0
100869,4973,C2931210,0
100870,203547,C0338650,0
100871,7730,C0334082,0
100872,7170,C0262584,0
100873,6775,C0028326,0
100874,3117,C0276496,0
100875,7840,C2750285,0
100876,54898,C2936476,0
100877,51422,C0546476,0
100878,22983,C1845546,0
100879,64802,C1848534,0
100880,133686,102465530,0
100881,51324,C0035309,0
100882,79807,102465530,0
100883,144132,C0154007,0
100884,51350,C4310696,0
100885,6351,C0221263,0
100886,55505,C1832567,0
100887,100144748,C0023817,0
100888,916,C0040336,0
100889,4154,C3810325,0
100890,1559,C0265259,0
100891,1393,C0677866,0
100892,6280,C0265292,0
100893,11086,C4225289,0
100894,28,C0268532,0
100895,5696,C1843164,0
100896,23174,C0340375,0
100897,58524,C0267963,0
100898,25,C0003510,0
100899,968,C4014321,0
100900,94234,C1832950,0
100901,2558,C3665358,0
100902,51014,C4014354,0
100903,7846,C1864171,0
100904,5015,C0022521,0
100905,100048912,C1970200,0
100906,23245,C3280265,0
100907,1586,C1848519,0
100908,8836,C1833213,0
100909,10634,C1853124,0
100910,8835,C0393591,0
100911,3053,C0009447,0
100912,9987,C0342376,0
100913,1630,C3241937,0
100914,857,C3888001,0
100915,8993,C1836780,0
100916,26799,C0023465,0
100917,9846,C3489630,0
100918,54680,C1863926,0
100919,23636,C1969057,0
100920,2091,C0345427,0
100921,64778,C0242788,0
100922,84254,C3710589,0
100923,494325,C1868111,0
100924,441151,C0009952,0
100925,23259,C1970440,0
100926,965,C2751318,0
100927,2070,C1854568,0
100928,3624,C3151417,0
100929,131566,C4540179,0
100930,3048,C1836472,0
100931,1476,C3150690,0
100932,7051,C0010074,0
100933,100616259,C4310646,0
100934,10087,C0340548,0
100935,3455,C0023055,0
100936,1902,C0751872,0
100937,387496,C0277850,0
100938,140886,C0025164,0
100939,1961,C0751267,0
100940,285362,C0015624,0
100941,23020,C0079772,0
100942,1842,C0454542,0
100943,2158,C1319466,0
100944,9274,C0265233,0
100945,735,C0028840,0
100946,654,C0243038,0
100947,3959,C0003463,0
100948,254394,C3151302,0
100949,1029,C3150343,0
100950,8405,C1858028,0
100951,23064,C1859972,0
100952,57162,C3693482,0
100953,334,C1868397,0
100954,6204,C3501844,0
100955,2899,C3808494,0
100956,79633,C1862892,0
100957,4007,C3809013,0
100958,86614,C1257797,0
100959,440822,C0234484,0
100960,23201,C0206115,0
100961,56882,C0340978,0
100962,5995,C3150974,0
100963,8682,C0346099,0
100964,55437,C4015513,0
100965,57561,C0008149,0
100966,2152,C0019569,0
100967,10417,102465530,0
100968,91807,C1527366,0
100969,9487,C0268849,0
100970,84734,C1833382,0
100971,4795,C0555305,0
100972,8993,C0006625,0
100973,1308,C2675383,0
100974,5529,C2314896,0
100975,56128,C0023794,0
100976,100134444,C1507149,0
100977,1783,C0026987,0
100978,64816,C0013990,0
100979,7490,C0795864,0
100980,8841,C0751396,0
100981,93664,C0033804,0
100982,134218,C2676838,0
100983,6152,C2936779,0
100984,54465,C0086774,0
100985,6832,C1955861,0
100986,53,C0001815,0
100987,5265,C0042029,0
100988,138046,C3553660,0
100989,83872,C1869117,0
100990,2334,C1865384,0
100991,8801,C0020555,0
100992,406886,102465530,0
100993,22974,C0023794,0
100994,1846,C4539828,0
100995,5645,C0854723,0
100996,5897,C1842028,0
100997,8913,102465530,0
100998,7007,C3809991,0
100999,6311,C3889596,0
101000,538,C4310678,0
101001,494330,102465530,0
101002,81603,C0011854,0
101003,7200,C1274789,0
101004,27306,C0030521,0
101005,257202,C0342801,0
101006,26009,C1691228,0
101007,4282,C1861884,0
101008,3760,C0274869,0
101009,84181,C0036982,0
101010,9529,C0013404,0
101011,7468,C1837187,0
101012,2153,C0751208,0
101013,54848,C2676510,0
101014,6504,C0343068,0
101015,64393,C0795996,0
101016,10945,102465530,0
101017,407041,C0206692,0
101018,8022,C0596263,0
101019,23461,C0023453,0
101020,81792,C1970224,0
101021,5327,C0015404,0
101022,124401,C1853198,0
101023,54332,C0022734,0
101024,8722,C4478701,0
101025,57135,C0345050,0
101026,70,C0030246,0
101027,3213,C1836006,0
101028,51339,C1855188,0
101029,1773,C2936694,0
101030,2621,C1844887,0
101031,259,C0085742,0
101032,29126,C1845102,0
101033,664617,C2752007,0
101034,6655,102465530,0
101035,100126315,C3151404,0
101036,100302174,C0010314,0
101037,57122,C3151192,0
101038,837,C0432291,0
101039,3269,C0015371,0
101040,9048,C1168401,0
101041,54821,C0238357,0
101042,5673,C0018790,0
101043,51112,C1845343,0
101044,594,C0751336,0
101045,84725,C1866282,0
101046,83667,C1847835,0
101047,6285,C1859564,0
101048,90273,102465530,0
101049,83699,C1321872,0
101050,4862,C0282512,0
101051,5359,C0751437,0
101052,434,C0009081,0
101053,7381,C1839736,0
101054,664617,C0152136,0
101055,10950,C0268385,0
101056,140679,C0266463,0
101057,57573,C1176475,0
101058,8756,C0877792,0
101059,79058,C0265313,0
101060,22934,C2675730,0
101061,1758,C1856934,0
101062,54802,C0752110,0
101063,999,C4014869,0
101064,54927,C0750958,0
101065,7941,C0038187,0
101066,606293,C3534585,0
101067,2837,C3494424,0
101068,29948,C0158266,0
101069,23187,C0013595,0
101070,2176,C0406810,0
101071,9842,C0024299,0
101072,8558,C1855789,0
101073,87178,C1846344,0
101074,501,C1857744,0
101075,8642,C0152237,0
101076,1241,C0038160,0
101077,6689,C1836080,0
101078,760,C4015160,0
101079,6490,C1704272,0
101080,57338,C3887654,0
101081,6424,C0268560,0
101082,22800,C3280970,0
101083,3066,C1856128,0
101084,6568,C4014708,0
101085,4720,C4478700,0
101086,4883,C0235081,0
101087,112802,C3809691,0
101088,4616,C0020452,0
101089,494331,C3149566,0
101090,100302174,102465530,0
101091,574457,C0031154,0
101092,109580095,C4539886,0
101093,1749,C0431391,0
101094,9632,C0949804,0
101095,26986,C0238301,0
101096,4882,C0205713,0
101097,64801,C2936833,0
101098,26012,C3150821,0
101099,5357,C1291329,0
101100,9368,C1864738,0
101101,3726,C1838570,0
101102,81622,C0266551,0
101103,56479,C3279437,0
101104,9205,C0036503,0
101105,2053,C0265241,0
101106,63943,C0010474,0
101107,6229,C0017601,0
101108,574435,C1968742,0
101109,1310,C1835865,0
101110,3083,C3887877,0
101111,64175,C1332965,0
101112,23011,C4479652,0
101113,1006,C0018991,0
101114,98,C1527411,0
101115,6285,C0340548,0
101116,51715,C4012454,0
101117,6733,C3888090,0
101118,10842,102465530,0
101119,84896,C1848634,0
101120,23220,C0018128,0
101121,57088,C0079294,0
101122,1051,C1320474,0
101123,8322,C0796149,0
101124,3320,C0857812,0
101125,3750,C0206729,0
101126,6418,C1853100,0
101127,2627,C0024433,0
101128,4716,C1833736,0
101129,406970,102465530,0
101130,2537,C0342708,0
101131,29087,C0006868,0
101132,80114,C3711125,0
101133,8518,C3489793,0
101134,10961,C0036981,0
101135,63951,C0282609,0
101136,27232,C3203358,0
101137,22983,C0085786,0
101138,65260,C0018939,0
101139,6007,C0032371,0
101140,50507,102465530,0
101141,83992,C2931868,0
101142,10810,C1866559,0
101143,55554,C0751845,0
101144,22891,C4225227,0
101145,23143,C1837713,0
101146,7140,C0206723,0
101147,3551,C0023743,0
101148,9742,C0002066,0
101149,101101692,C3151062,0
101150,7782,C3541471,0
101151,23101,C0553767,0
101152,29929,C0235081,0
101153,6772,C1527306,0
101154,7033,C1833798,0
101155,318,C2674322,0
101156,3292,C0268362,0
101157,126695,C0268318,0
101158,9342,C3151440,0
101159,23193,C0454560,0
101160,6821,C1846843,0
101161,3737,C1335302,0
101162,6016,C3809288,0
101163,26286,C3279997,0
101164,1144,102465530,0
101165,310,C0242292,0
101166,157570,102465530,0
101167,1800,C0036429,0
101168,2897,C1138434,0
101169,2050,C0600228,0
101170,3718,C0279070,0
101171,23780,C0085548,0
101172,84159,C0007113,0
101173,7417,C1855670,0
101174,8301,102465530,0
101175,8453,C0242341,0
101176,4684,C3468041,0
101177,347088,C4225174,0
101178,29896,C1389018,0
101179,6756,C1849699,0
101180,400359,C0751197,0
101181,8725,C1850127,0
101182,27328,C0741160,0
101183,57381,C0268323,0
101184,7031,C0018814,0
101185,80351,C0026691,0
101186,1580,C4225392,0
101187,11274,C0338478,0
101188,6468,C1837229,0
101189,3785,C0031030,0
101190,768212,C4479353,0
101191,7274,C3150419,0
101192,6550,C0796032,0
101193,8463,C1832108,0
101194,202333,C1846008,0
101195,140032,C1837206,0
101196,1145,C1720797,0
101197,58505,C1832567,0
101198,8809,C1854594,0
101199,57136,C1292772,0
101200,2305,C3661519,0
101201,2912,C0270914,0
101202,56649,C0002874,0
101203,3848,C1840528,0
101204,6775,C3151265,0
101205,23307,C0027659,0
101206,161424,C0037140,0
101207,3182,C3494522,0
101208,11093,C4310676,0
101209,26268,C3279824,0
101210,27324,C4225319,0
101211,1671,C2937358,0
101212,26472,102465530,0
101213,6927,C0027643,0
101214,6865,C0432416,0
101215,6915,C3280120,0
101216,153090,102465530,0
101217,9326,C4053736,0
101218,55561,C0234373,0
101219,3480,C1096660,0
101220,27249,C1836472,0
101221,81570,C0027720,0
101222,552,C1301362,0
101223,3909,C1838300,0
101224,814,C0022116,0
101225,57419,C2752089,0
101226,1844,C0240991,0
101227,9871,C1850106,0
101228,51106,C0205698,0
101229,10112,102465530,0
101230,4928,C1857390,0
101231,2961,C0154045,0
101232,5378,C4016951,0
101233,5420,C3809272,0
101234,6187,C1863391,0
101235,139135,C1510489,0
101236,255758,102465530,0
101237,5518,102465530,0
101238,9993,C1862472,0
101239,3479,C1853297,0
101240,10594,102465530,0
101241,7058,C0154681,0
101242,29978,C0345904,0
101243,6139,C1721098,0
101244,10661,C2675481,0
101245,57760,C0752122,0
101246,1535,C0273058,0
101247,57623,C0231687,0
101248,5724,C1969053,0
101249,3078,C0267809,0
101250,114899,102465530,0
101251,5916,C1850126,0
101252,23788,C2700265,0
101253,7178,C2751288,0
101254,23126,C2608086,0
101255,64224,C3809634,0
101256,10660,C1865974,0
101257,7276,C1856476,0
101258,50632,C3808935,0
101259,56981,C0235843,0
101260,3483,C1261473,0
101261,4148,C0854699,0
101262,79728,102465530,0
101263,2873,C0038358,0
101264,55129,102465530,0
101265,4283,C1834144,0
101266,147,C3553529,0
101267,4040,C0028960,0
101268,401207,C1847024,0
101269,79915,C0000771,0
101270,27107,C1567744,0
101271,8789,102465530,0
101272,8743,C1847626,0
101273,619379,C3554047,0
101274,5581,C1864171,0
101275,6123,C1148477,0
101276,100885773,C1868678,0
101277,4714,C0020500,0
101278,4722,C3280672,0
101279,79728,C0546966,0
101280,283489,C0023521,0
101281,23516,C1857854,0
101282,284217,C2936797,0
101283,4696,C1563715,0
101284,9321,C1857747,0
101285,124997,C0035372,0
101286,100302174,C0239946,0
101287,6840,C0027609,0
101288,161436,C3888093,0
101289,4084,C0342783,0
101290,22807,C0345832,0
101291,22907,C4310670,0
101292,2000,102465530,0
101293,2581,C0018553,0
101294,51684,C3151218,0
101295,1543,C4478372,0
101296,5036,C1969062,0
101297,116285,C2676281,0
101298,2176,C3809798,0
101299,93099,C0796244,0
101300,5032,C4539873,0
101301,57661,C4539851,0
101302,4190,C1859567,0
101303,129787,C1968742,0
101304,3978,C0751021,0
101305,100616376,102465530,0
101306,57035,C0281784,0
101307,5566,C0596263,0
101308,23101,C2678478,0
101309,6368,C0752308,0
101310,442911,C2749020,0
101311,1463,C4015146,0
101312,2676,C0027092,0
101313,23248,C0016057,0
101314,9365,C1843292,0
101315,29125,C0376545,0
101316,219972,C3809013,0
101317,4508,C0042109,0
101318,148789,C0039483,0
101319,10712,C0751667,0
101320,715,C0031391,0
101321,3126,C1867470,0
101322,2701,C1851957,0
101323,51196,C3151078,0
101324,27173,C2936346,0
101325,8192,C0742803,0
101326,10916,102465530,0
101327,4481,C0023518,0
101328,1358,C1279481,0
101329,57572,C0520757,0
101330,25974,C3151066,0
101331,153241,C0338575,0
101332,1061,C0752144,0
101333,147,C1859093,0
101334,7087,C4225411,0
101335,55151,C0085996,0
101336,5604,C2673923,0
101337,6046,C3489793,0
101338,29126,C0262436,0
101339,9896,C0206732,0
101340,64577,C0266999,0
101341,84662,C2673266,0
101342,9986,C1848934,0
101343,7056,C3809928,0
101344,8997,C2931067,0
101345,8318,C0585216,0
101346,1056,C2673873,0
101347,10982,C0265234,0
101348,2554,102465530,0
101349,26291,C1854988,0
101350,51292,C1854631,0
101351,4783,C4310667,0
101352,718,C1968740,0
101353,5251,C3554499,0
101354,9744,C1853965,0
101355,151742,C0001849,0
101356,79158,C0422854,0
101357,57733,C0025221,0
101358,574435,C3549874,0
101359,22906,C4015160,0
101360,1241,C0016037,0
101361,4141,102465530,0
101362,8968,C0334082,0
101363,54714,102465530,0
101364,116115,C0342727,0
101365,23593,C1835819,0
101366,317772,C2673193,0
101367,1411,C0270853,0
101368,23269,C1853733,0
101369,55072,C3150990,0
101370,2318,C0001418,0
101371,693214,C3280026,0
101372,51501,C1857586,0
101373,100126333,C0740376,0
101374,192683,C1861735,0
101375,8876,C4274078,0
101376,26272,C2750747,0
101377,2530,C0085582,0
101378,55687,C3280054,0
101379,3257,C0740858,0
101380,3775,C4510731,0
101381,1472,C0751176,0
101382,489,C0002793,0
101383,55790,C3714237,0
101384,115265,C0231519,0
101385,10492,C2350171,0
101386,28958,C0007114,0
101387,11194,C3541517,0
101388,8898,C4025414,0
101389,8450,C1846672,0
101390,2776,C3809311,0
101391,846,C1848526,0
101392,8877,C3554518,0
101393,4524,C0271694,0
101394,23544,C0751172,0
101395,143384,102465530,0
101396,5908,C3275998,0
101397,132320,C0271742,0
101398,9321,C0432292,0
101399,2130,C4479278,0
101400,4092,C0262587,0
101401,10924,C2677587,0
101402,10290,C4310625,0
101403,3855,C3806702,0
101404,23316,C0005683,0
101405,27030,C0233750,0
101406,202018,C0037199,0
101407,4643,C4539848,0
101408,83861,C1838348,0
101409,133418,C3553943,0
101410,6447,C1859062,0
101411,53632,C3697137,0
101412,4613,C1306503,0
101413,3430,C1836255,0
101414,221264,C0027654,0
101415,10449,C3151077,0
101416,4254,C0023234,0
101417,4004,C1608955,0
101418,2623,C4539767,0
101419,64801,C4225155,0
101420,340061,C1865322,0
101421,2984,C0157743,0
101422,8496,C0004610,0
101423,8560,C0393786,0
101424,4211,C1853276,0
101425,56247,C1858380,0
101426,5528,C0376618,0
101427,5652,C1857423,0
101428,7187,C0162677,0
101429,8131,C1865143,0
101430,406938,C0009178,0
101431,100302232,102465530,0
101432,87178,C4084822,0
101433,3053,C3151421,0
101434,85363,C4015495,0
101435,25898,C4014864,0
101436,56301,C0025261,0
101437,5347,C1866075,0
101438,10577,C0521760,0
101439,121601,C1861821,0
101440,4922,C1383860,0
101441,6352,C4017238,0
101442,64838,C3281200,0
101443,374955,C3554649,0
101444,11329,102465530,0
101445,3069,C1841739,0
101446,8651,C2936793,0
101447,3918,C3549447,0
101448,51725,C0751514,0
101449,921,102465530,0
101450,352909,C0270612,0
101451,131566,C0019625,0
101452,6185,C3151211,0
101453,8826,C0751334,0
101454,152518,102465530,0
101455,64478,C0271685,0
101456,55703,C1859566,0
101457,1363,C0546264,0
101458,156,C2752061,0
101459,11155,C0038454,0
101460,6261,C3809420,0
101461,84282,C3280415,0
101462,2826,C1855796,0
101463,1266,C0262584,0
101464,3756,C1392104,0
101465,100359403,C0023532,0
101466,10733,C3541474,0
101467,2115,C0036358,0
101468,54496,C3550478,0
101469,11152,C1865372,0
101470,9046,C1850096,0
101471,23174,C1849386,0
101472,8092,C3280729,0
101473,1618,C0854145,0
101474,5156,C0750900,0
101475,55811,C1868594,0
101476,158866,C2931673,0
101477,1362,C2750405,0
101478,8643,C0078918,0
101479,6601,C0002897,0
101480,1662,C0432228,0
101481,54210,C0029106,0
101482,5337,C1847627,0
101483,8493,C0005283,0
101484,23245,C1858725,0
101485,10195,C1832167,0
101486,4861,C0521654,0
101487,57217,C1857809,0
101488,3892,C2750787,0
