,Protein1_ID,Protein2_ID,label
24303,4670,85291,0
24304,3188,158809,0
24305,440093,27343,0
24306,5467,10289,0
24307,90480,94134,0
24308,6013,54461,0
24309,54959,24142,0
24310,3081,91893,0
24311,199953,57085,0
24312,811,317703,0
24313,1457,284185,0
24314,7993,57461,0
24315,10190,51382,0
24316,1748,54108,0
24317,8738,55905,0
24318,2275,7709,0
24319,6168,10483,0
24320,84661,55692,0
24321,5984,8424,0
24322,7356,56915,0
24323,3852,55216,0
24324,10212,124404,0
24325,78996,27128,0
24326,9242,51035,0
24327,118788,54973,0
24328,3645,26165,0
24329,3852,375748,0
24330,55758,23633,0
24331,1102,112399,0
24332,1180,153657,0
24333,2214,140459,0
24334,146050,220134,0
24335,51084,51148,0
24336,321,23613,0
24337,8737,54549,0
24338,57050,222696,0
24339,6304,79618,0
24340,9092,124460,0
24341,1308,4207,0
24342,10250,57541,0
24343,285971,94039,0
24344,7780,63027,0
24345,114932,55964,0
24346,5318,51008,0
24347,441208,54535,0
24348,3543,27111,0
24349,2686,3200,0
24350,8934,93426,0
24351,313,337974,0
24352,9397,84811,0
24353,5991,9399,0
24354,5077,5311,0
24355,10135,57146,0
24356,3281,55086,0
24357,23034,23326,0
24358,4284,57819,0
24359,6789,7556,0
24360,5955,83593,0
24361,2071,53339,0
24362,84914,348487,0
24363,7054,80333,0
24364,1616,260436,0
24365,9123,346157,0
24366,7767,10418,0
24367,138716,147947,0
24368,197342,165100,0
24369,150372,57459,0
24370,202151,51377,0
24371,3965,55577,0
24372,8940,10523,0
24373,10874,113878,0
24374,169792,146849,0
24375,865,10785,0
24376,57002,57610,0
24377,3232,3305,0
24378,9135,114824,0
24379,55672,63826,0
24380,4034,26024,0
24381,1030,1678,0
24382,57523,64105,0
24383,9100,9636,0
24384,7746,113730,0
24385,84891,27065,0
24386,2146,5563,0
24387,9724,84520,0
24388,7203,440321,0
24389,7319,8985,0
24390,22841,25842,0
24391,51702,55432,0
24392,2120,58499,0
24393,4879,253461,0
24394,2355,56906,0
24395,134553,10541,0
24396,79165,84996,0
24397,1889,51517,0
24398,5754,51377,0
24399,7516,9314,0
24400,22919,553115,0
24401,112483,112616,0
24402,10922,55337,0
24403,51091,26258,0
24404,8345,10926,0
24405,51134,54951,0
24406,170591,9267,0
24407,90025,222166,0
24408,342945,27236,0
24409,5592,26284,0
24410,729515,55697,0
24411,9394,93233,0
24412,2773,80790,0
24413,84065,26207,0
24414,4828,25937,0
24415,493911,126375,0
24416,10690,121512,0
24417,343521,57139,0
24418,23163,57594,0
24419,2949,9541,0
24420,1781,83707,0
24421,3192,221424,0
24422,154089,90313,0
24423,401898,93643,0
24424,79716,64098,0
24425,112869,56850,0
24426,146540,64663,0
24427,3645,10891,0
24428,4731,7447,0
24429,9247,80789,0
24430,5204,152816,0
24431,247,9229,0
24432,139562,254958,0
24433,10682,92399,0
24434,84265,162605,0
24435,9092,10214,0
24436,83447,162517,0
24437,9529,51134,0
24438,5607,153657,0
24439,4616,29882,0
24440,7166,7371,0
24441,2339,163688,0
24442,442523,51256,0
24443,6192,58533,0
24444,463,10492,0
24445,64320,65009,0
24446,817,10561,0
24447,23493,130951,0
24448,9802,284083,0
24449,135892,81555,0
24450,431707,79912,0
24451,3169,9456,0
24452,472,124944,0
24453,2940,9569,0
24454,1810,3480,0
24455,689,1810,0
24456,2214,3489,0
24457,5110,11129,0
24458,2686,440021,0
24459,5127,23199,0
24460,171482,23753,0
24461,27232,63027,0
24462,138639,285971,0
24463,6804,7335,0
24464,84062,57547,0
24465,55791,90407,0
24466,146540,118471,0
24467,80184,57654,0
24468,10482,158399,0
24469,3788,10526,0
24470,3104,9659,0
24471,10318,339390,0
24472,1647,8449,0
24473,8520,112483,0
24474,10451,121643,0
24475,54704,392307,0
24476,1041,130916,0
24477,169026,317719,0
24478,270,79008,0
24479,8195,10313,0
24480,57489,29883,0
24481,4308,54476,0
24482,5083,91746,0
24483,4192,84299,0
24484,51298,284252,0
24485,5912,27018,0
24486,339834,51480,0
24487,3115,78992,0
24488,54815,23550,0
24489,3851,374395,0
24490,80350,84078,0
24491,6184,116841,0
24492,939,11138,0
24493,7314,389834,0
24494,3049,90133,0
24495,5814,91368,0
24496,100288527,219348,0
24497,779,123591,0
24498,1454,5427,0
24499,7135,196403,0
24500,8904,51001,0
24501,51517,57185,0
24502,4118,5058,0
24503,150572,285141,0
24504,8318,9666,0
24505,6138,56729,0
24506,81539,147807,0
24507,6133,6801,0
24508,6310,11099,0
24509,3232,414157,0
24510,1026,56243,0
24511,148198,65263,0
24512,71,84693,0
24513,8022,442028,0
24514,401431,158572,0
24515,6525,283455,0
24516,8648,11030,0
24517,2120,55905,0
24518,146712,51473,0
24519,7988,60496,0
24520,4440,83990,0
24521,1831,7027,0
24522,164312,1143,0
24523,9637,54882,0
24524,5128,130560,0
24525,53358,23212,0
24526,5354,84912,0
24527,5409,23242,0
24528,2773,128869,0
24529,5465,388325,0
24530,3759,7498,0
24531,4012,81628,0
24532,51035,23548,0
24533,169355,6606,0
24534,480,55629,0
24535,246329,29843,0
24536,5817,9896,0
24537,8751,57624,0
24538,2980,79090,0
24539,2571,222659,0
24540,6406,64170,0
24541,5733,51406,0
24542,167691,159013,0
24543,5837,9111,0
24544,2100,100134934,0
24545,432,55954,0
24546,11218,65220,0
24547,10781,79955,0
24548,11270,85403,0
24549,4747,5539,0
24550,202151,64098,0
24551,51406,91368,0
24552,11007,64976,0
24553,81847,115265,0
24554,10556,441376,0
24555,23762,26263,0
24556,4715,116496,0
24557,285367,23258,0
24558,7203,91369,0
24559,7703,51534,0
24560,9295,79148,0
24561,10435,26984,0
24562,7251,51699,0
24563,145757,22897,0
24564,6442,80700,0
24565,116328,388135,0
24566,6670,10629,0
24567,1351,728175,0
24568,4637,89953,0
24569,6634,55164,0
24570,4602,54407,0
24571,343521,84648,0
24572,5210,23127,0
24573,51368,84935,0
24574,80273,81786,0
24575,1503,55737,0
24576,6811,25797,0
24577,262,26985,0
24578,4802,285987,0
24579,1196,8996,0
24580,2256,57126,0
24581,5307,8175,0
24582,79931,114900,0
24583,65986,29099,0
24584,50674,57402,0
24585,79622,57130,0
24586,3115,112812,0
24587,201299,7431,0
24588,140890,51329,0
24589,9255,84991,0
24590,10902,23592,0
24591,10424,144165,0
24592,4835,11284,0
24593,6310,10623,0
24594,5154,80820,0
24595,5594,7135,0
24596,1417,51282,0
24597,164,79792,0
24598,493829,54754,0
24599,10581,124404,0
24600,50805,83851,0
24601,9181,63826,0
24602,55346,26578,0
24603,8975,339983,0
24604,10929,51444,0
24605,55252,23233,0
24606,5915,11335,0
24607,514,2137,0
24608,84677,286006,0
24609,8533,84612,0
24610,84779,92667,0
24611,2622,7009,0
24612,10436,64081,0
24613,5819,196403,0
24614,6783,9846,0
24615,4289,7013,0
24616,6102,114898,0
24617,2012,5985,0
24618,112812,154865,0
24619,79863,126626,0
24620,9779,58490,0
24621,86614,286451,0
24622,56904,56938,0
24623,22934,64090,0
24624,2885,353116,0
24625,55666,222894,0
24626,4354,54552,0
24627,6909,26751,0
24628,896,10656,0
24629,5203,9265,0
24630,7709,64061,0
24631,6150,6921,0
24632,8237,84124,0
24633,221,9139,0
24634,11334,83895,0
24635,5077,9516,0
24636,147650,23114,0
24637,4792,79159,0
24638,6692,57456,0
24639,197342,8318,0
24640,122953,29099,0
24641,79188,22888,0
24642,7311,146712,0
24643,7580,121599,0
24644,9119,60370,0
24645,84527,27247,0
24646,3316,442229,0
24647,344892,51194,0
24648,54676,160140,0
24649,4350,10054,0
24650,440836,50848,0
24651,4731,84072,0
24652,5349,8861,0
24653,84069,221044,0
24654,2949,26061,0
24655,5660,84259,0
24656,51274,84832,0
24657,402176,10891,0
24658,339669,159013,0
24659,337959,286343,0
24660,7466,29886,0
24661,3489,100507537,0
24662,1671,8403,0
24663,6804,613212,0
24664,50848,286151,0
24665,389,389549,0
24666,7126,84294,0
24667,1845,84516,0
24668,3050,391104,0
24669,10526,55791,0
24670,3092,4905,0
24671,117177,55743,0
24672,326,22836,0
24673,768,245972,0
24674,4848,55333,0
24675,4637,93233,0
24676,583,84223,0
24677,3981,5551,0
24678,10204,10362,0
24679,6135,23151,0
24680,1967,55081,0
24681,1511,27343,0
24682,3187,201181,0
24683,3851,7597,0
24684,5047,10664,0
24685,10430,84108,0
24686,54752,29124,0
24687,63027,64518,0
24688,1671,9349,0
24689,3185,85027,0
24690,114088,114792,0
24691,22934,27287,0
24692,1013,80129,0
24693,136371,56946,0
24694,2643,126382,0
24695,254827,26579,0
24696,23429,57449,0
24697,51596,92070,0
24698,4838,23089,0
24699,2354,2592,0
24700,5187,6374,0
24701,1415,5864,0
24702,8942,130340,0
24703,5316,22905,0
24704,5537,5824,0
24705,583,3273,0
24706,10865,22996,0
24707,150094,219988,0
24708,10847,26952,0
24709,4102,253461,0
24710,51067,57673,0
24711,579,3937,0
24712,7342,23392,0
24713,55191,27232,0
24714,801,91750,0
24715,900,28978,0
24716,2118,9847,0
24717,200916,94241,0
24718,89,8666,0
24719,10811,26511,0
24720,150677,153090,0
24721,10538,56929,0
24722,3045,25945,0
24723,51274,280658,0
24724,8341,92154,0
24725,6871,8038,0
24726,60385,28823,0
24727,1609,79955,0
24728,7168,402117,0
24729,403313,54906,0
24730,54915,130074,0
24731,84708,26580,0
24732,137196,126353,0
24733,3735,137886,0
24734,140885,29115,0
24735,4356,51058,0
24736,638,10947,0
24737,10138,84536,0
24738,140706,23233,0
24739,4013,114971,0
24740,71,5929,0
24741,7559,11075,0
24742,114823,115207,0
24743,10486,51256,0
24744,7321,10286,0
24745,3232,200734,0
24746,144100,80212,0
24747,84310,285464,0
24748,5413,51144,0
24749,137492,9001,0
24750,83451,51072,0
24751,431707,6447,0
24752,79797,30832,0
24753,23051,158293,0
24754,5015,85359,0
24755,3851,11108,0
24756,998,23376,0
24757,1678,400720,0
24758,284069,58478,0
24759,8313,116840,0
24760,6452,353144,0
24761,51016,196477,0
24762,11082,23493,0
24763,6525,23136,0
24764,6500,24142,0
24765,140258,84816,0
24766,266812,8933,0
24767,9255,51317,0
24768,10362,84832,0
24769,5092,55081,0
24770,8417,11329,0
24771,3904,6303,0
24772,494514,6846,0
24773,9935,389336,0
24774,57161,255809,0
24775,51256,84440,0
24776,28952,162517,0
24777,26507,64094,0
24778,23604,92129,0
24779,7138,91734,0
24780,286053,64135,0
24781,6477,83746,0
24782,4350,440348,0
24783,5860,80258,0
24784,11278,25925,0
24785,54845,23506,0
24786,6192,8553,0
24787,1489,387267,0
24788,4089,253827,0
24789,2622,4034,0
24790,10169,143884,0
24791,581,7114,0
24792,2965,8301,0
24793,83637,55234,0
24794,10602,146705,0
24795,3149,54964,0
24796,7511,51187,0
24797,285180,57139,0
24798,8541,51005,0
24799,7276,115703,0
24800,55609,154091,0
24801,6257,79666,0
24802,8940,27434,0
24803,3934,54716,0
24804,10262,113829,0
24805,374308,84985,0
24806,9135,51194,0
24807,4841,153222,0
24808,3895,5049,0
24809,786,55132,0
24810,10762,245972,0
24811,56850,92170,0
24812,55234,319101,0
24813,1146,23152,0
24814,6652,285753,0
24815,10540,55806,0
24816,7114,85569,0
24817,9179,28971,0
24818,197342,5985,0
24819,4088,440184,0
24820,337960,23549,0
24821,9139,9238,0
24822,6890,284836,0
24823,5576,27128,0
24824,578,353137,0
24825,439927,123722,0
24826,26578,126353,0
24827,7441,118471,0
24828,9554,93099,0
24829,10403,79831,0
24830,4170,6303,0
24831,58506,163071,0
24832,8678,25862,0
24833,6890,153657,0
24834,7294,51719,0
24835,403313,54551,0
24836,2980,6133,0
24837,699,79728,0
24838,1600,1997,0
24839,262,25788,0
24840,5542,84901,0
24841,3187,7185,0
24842,6628,118487,0
24843,14,11326,0
24844,378108,28999,0
24845,7054,283933,0
24846,81790,114771,0
24847,23143,196441,0
24848,1997,22864,0
24849,10059,55793,0
24850,516,134829,0
24851,84969,85294,0
24852,84498,51738,0
24853,84281,57410,0
24854,23392,63876,0
24855,3763,54932,0
24856,2302,22809,0
24857,286499,124411,0
24858,22795,29081,0
24859,84807,91408,0
24860,5700,7265,0
24861,2274,51317,0
24862,4599,23534,0
24863,23204,386675,0
24864,3443,51074,0
24865,3489,10802,0
24866,1874,414318,0
24867,8726,58495,0
24868,168544,92106,0
24869,1785,152206,0
24870,10311,84991,0
24871,9971,374393,0
24872,51090,84993,0
24873,123722,25844,0
24874,7126,79363,0
24875,492303,3149,0
24876,665,8545,0
24877,9683,63948,0
24878,2887,25806,0
24879,5058,10342,0
24880,9555,55041,0
24881,84245,54816,0
24882,10951,84688,0
24883,1506,2670,0
24884,861,373156,0
24885,2517,79036,0
24886,91703,387849,0
24887,3489,192666,0
24888,5584,84260,0
24889,4493,93082,0
24890,3608,6602,0
24891,885,51315,0
24892,513,8355,0
24893,1070,6693,0
24894,55137,30818,0
24895,8417,81532,0
24896,6271,10212,0
24897,55122,56158,0
24898,51265,84811,0
24899,89765,192666,0
24900,7314,51496,0
24901,7294,57144,0
24902,58491,65056,0
24903,7027,7307,0
24904,817,57532,0
24905,7319,8575,0
24906,5575,121536,0
24907,388336,196500,0
24908,4350,91404,0
24909,7545,7746,0
24910,1756,3305,0
24911,164153,27159,0
24912,7360,147923,0
24913,392,283578,0
24914,79696,163154,0
24915,10919,80345,0
24916,8540,730112,0
24917,5257,221785,0
24918,8996,54971,0
24919,11077,29883,0
24920,431705,59349,0
24921,137492,84850,0
24922,10540,81932,0
24923,1187,2741,0
24924,5696,117157,0
24925,6658,51142,0
24926,2118,6606,0
24927,5890,147183,0
24928,7159,29761,0
24929,2824,140735,0
24930,11329,161742,0
24931,1124,1192,0
24932,4956,10879,0
24933,26060,26100,0
24934,203523,79685,0
24935,1808,112483,0
24936,3347,26127,0
24937,134288,9370,0
24938,5708,79991,0
24939,2547,10362,0
24940,583,7739,0
24941,3083,83416,0
24942,55672,92736,0
24943,10945,26043,0
24944,55696,26353,0
24945,81786,114792,0
24946,1448,8732,0
24947,1375,51363,0
24948,84950,154796,0
24949,1146,84905,0
24950,8490,54932,0
24951,6310,9711,0
24952,786,54915,0
24953,1506,55080,0
24954,6844,23786,0
24955,138162,125115,0
24956,8723,89857,0
24957,133022,90313,0
24958,8785,84547,0
24959,81569,64755,0
24960,115416,285613,0
24961,9179,84304,0
24962,6668,116840,0
24963,218,23550,0
24964,8294,55898,0
24965,54676,29777,0
24966,440603,147807,0
24967,154796,653121,0
24968,1030,84988,0
24969,474344,30850,0
24970,154467,255180,0
24971,3848,30835,0
24972,8639,10126,0
24973,4600,23506,0
24974,10741,51025,0
24975,6418,22827,0
24976,84069,26206,0
24977,83851,23641,0
24978,7322,10465,0
24979,4004,53632,0
24980,54944,28970,0
24981,100506584,55281,0
24982,5727,56301,0
24983,8772,10521,0
24984,6663,51267,0
24985,9984,10516,0
24986,3200,4835,0
24987,3662,147872,0
24988,1687,80333,0
24989,6758,60529,0
24990,164592,22955,0
24991,4077,64386,0
24992,114793,89857,0
24993,27246,161829,0
24994,431705,8038,0
24995,91289,64061,0
24996,4674,386684,0
24997,199720,55196,0
24998,2832,160824,0
24999,8934,57215,0
25000,10421,84529,0
25001,1937,7633,0
25002,57592,64762,0
25003,1667,7067,0
25004,85407,54793,0
25005,23463,23498,0
25006,440,6789,0
25007,270,6637,0
25008,84072,94134,0
25009,200734,63976,0
25010,10196,220001,0
25011,144097,359787,0
25012,2120,51702,0
25013,5121,60682,0
25014,894,10613,0
25015,9792,9874,0
25016,51233,151531,0
25017,3725,4289,0
25018,84837,388333,0
25019,79589,29970,0
25020,11100,54536,0
25021,3212,9693,0
25022,9562,79894,0
25023,84460,26994,0
25024,10597,10847,0
25025,5078,64663,0
25026,5223,114928,0
25027,9092,81565,0
25028,2245,90167,0
25029,2200,2624,0
25030,9717,96597,0
25031,167465,7490,0
25032,7775,152815,0
25033,439927,54925,0
25034,27010,162427,0
25035,10005,90060,0
25036,10523,55662,0
25037,2937,64135,0
25038,5696,29801,0
25039,5449,30850,0
25040,123283,157567,0
25041,7534,10928,0
25042,516,4609,0
25043,10212,55815,0
25044,9874,115123,0
25045,5639,56006,0
25046,9328,10262,0
25047,56895,254359,0
25048,401409,220202,0
25049,1937,143241,0
25050,8859,27324,0
25051,8862,90268,0
25052,83851,57035,0
25053,56658,26224,0
25054,1300,9768,0
25055,51074,53820,0
25056,9404,353133,0
25057,3273,100134934,0
25058,3964,54968,0
25059,8487,84074,0
25060,165100,130074,0
25061,5998,54913,0
25062,5407,10252,0
25063,3399,283011,0
25064,23012,23550,0
25065,170954,83746,0
25066,11051,63898,0
25067,5626,7766,0
25068,7408,115201,0
25069,10009,55721,0
25070,1506,5887,0
25071,153743,353131,0
25072,80013,84936,0
25073,1414,4150,0
25074,9373,80777,0
25075,7812,9922,0
25076,1287,160140,0
25077,9792,284083,0
25078,8214,84936,0
25079,10215,285987,0
25080,7975,25847,0
25081,1917,150921,0
25082,9462,23118,0
25083,10472,51377,0
25084,4543,56895,0
25085,2017,149069,0
25086,337968,85403,0
25087,2539,4236,0
25088,25,54623,0
25089,51053,89884,0
25090,2801,9744,0
25091,134121,115704,0
25092,84759,57596,0
25093,55701,23288,0
25094,79038,23648,0
25095,79632,79931,0
25096,57862,65264,0
25097,2762,79724,0
25098,11235,254359,0
25099,51368,60370,0
25100,7702,28952,0
25101,9179,25999,0
25102,57104,25862,0
25103,835,124925,0
25104,91010,259173,0
25105,51078,222546,0
25106,4836,144097,0
25107,1412,203228,0
25108,10826,80143,0
25109,9724,115827,0
25110,51409,157638,0
25111,444,151531,0
25112,6648,8550,0
25113,1635,64860,0
25114,9610,9721,0
25115,8341,23219,0
25116,4909,347517,0
25117,7699,8115,0
25118,5708,54474,0
25119,9575,51091,0
25120,91746,93426,0
25121,3305,159013,0
25122,3489,63027,0
25123,767,65263,0
25124,4087,55086,0
25125,6528,90874,0
25126,10933,54915,0
25127,1030,255193,0
25128,8687,57659,0
25129,5303,23174,0
25130,2014,55504,0
25131,9721,117166,0
25132,84988,27239,0
25133,969,441521,0
25134,81617,645922,0
25135,6232,84167,0
25136,4101,22797,0
25137,54107,162540,0
25138,327,5089,0
25139,10572,339005,0
25140,1993,134701,0
25141,4118,340348,0
25142,51020,51067,0
25143,1435,51043,0
25144,5576,9391,0
25145,81,127540,0
25146,200845,51066,0
25147,9971,253558,0
25148,5383,29107,0
25149,51655,63904,0
25150,285596,27128,0
25151,10670,58493,0
25152,114336,157777,0
25153,343069,55793,0
25154,9584,80817,0
25155,84941,23475,0
25156,4238,55030,0
25157,1819,116236,0
25158,4355,158293,0
25159,885,23608,0
25160,441208,55653,0
25161,7556,139596,0
25162,116841,152189,0
25163,5366,10124,0
25164,6431,55269,0
25165,9552,79740,0
25166,94122,29966,0
25167,818,132160,0
25168,2072,55657,0
25169,116349,389812,0
25170,8354,51560,0
25171,10009,51645,0
25172,1295,92822,0
25173,1032,10478,0
25174,6590,26511,0
25175,1280,2072,0
25176,148223,22885,0
25177,116285,51497,0
25178,9141,11230,0
25179,2354,80700,0
25180,10136,80108,0
25181,7767,254428,0
25182,203228,55194,0
25183,6374,81851,0
25184,3615,9370,0
25185,7556,8227,0
25186,132228,60685,0
25187,3004,3630,0
25188,8648,60529,0
25189,817,4734,0
25190,401541,23119,0
25191,8975,9743,0
25192,9238,124790,0
25193,627,27242,0
25194,11011,51444,0
25195,963,51298,0
25196,2815,9550,0
25197,4163,22941,0
25198,2770,7415,0
25199,1675,7447,0
25200,3767,10344,0
25201,10439,28955,0
25202,1054,55954,0
25203,3329,130951,0
25204,4792,8826,0
25205,11138,121457,0
25206,811,408263,0
25207,4849,147947,0
25208,4670,51778,0
25209,6293,10556,0
25210,10100,146849,0
25211,9039,83593,0
25212,3488,196472,0
25213,3849,57639,0
25214,7203,374618,0
25215,8639,162427,0
25216,211,10445,0
25217,8462,29924,0
25218,13,10894,0
25219,9659,10615,0
25220,79165,25925,0
25221,3612,27042,0
25222,11151,644945,0
25223,56952,60529,0
25224,23243,29994,0
25225,25,7316,0
25226,5002,6399,0
25227,169355,5893,0
25228,5130,5715,0
25229,1280,9026,0
25230,9971,10521,0
25231,10055,127294,0
25232,1846,8664,0
25233,84271,196541,0
25234,201973,50489,0
25235,285381,26579,0
25236,212,10062,0
25237,1054,57050,0
25238,1187,5564,0
25239,6821,284827,0
25240,6717,29899,0
25241,1831,284418,0
25242,1146,170463,0
25243,84267,390535,0
25244,835,23243,0
25245,79745,342945,0
25246,51504,64333,0
25247,706,4681,0
25248,5499,6871,0
25249,8479,8878,0
25250,2551,55544,0
25251,2214,22902,0
25252,84304,56144,0
25253,57326,389383,0
25254,7984,51390,0
25255,78996,286151,0
25256,6923,401431,0
25257,9119,54982,0
25258,80221,51084,0
25259,1070,7766,0
25260,84929,90441,0
25261,121642,57188,0
25262,10847,23495,0
25263,9524,56970,0
25264,374393,283152,0
25265,81669,54477,0
25266,219854,157922,0
25267,54535,196403,0
25268,5427,56124,0
25269,8187,84962,0
25270,337959,57132,0
25271,1456,284904,0
25272,1175,10951,0
25273,152206,54951,0
25274,8831,22941,0
25275,136895,387032,0
25276,885,124923,0
25277,9402,79847,0
25278,9094,115677,0
25279,4034,79847,0
25280,53347,353134,0
25281,2077,388389,0
25282,6133,10921,0
25283,3792,8038,0
25284,10556,79983,0
25285,79892,64102,0
25286,5814,57624,0
25287,4148,5977,0
25288,56675,389677,0
25289,10613,441376,0
25290,5746,29105,0
25291,978,149483,0
25292,84864,387856,0
25293,139212,8932,0
25294,3383,51734,0
25295,4238,79955,0
25296,6310,84310,0
25297,84959,27106,0
25298,51022,283933,0
25299,10243,151636,0
25300,8772,29997,0
25301,4357,254778,0
25302,4356,253980,0
25303,113746,51265,0
25304,255631,29106,0
25305,1741,63892,0
25306,5824,92399,0
25307,5778,130540,0
25308,1144,5558,0
25309,8417,56956,0
25310,9554,23598,0
25311,9201,388677,0
25312,10969,441212,0
25313,92815,60385,0
25314,80823,122769,0
25315,1861,221786,0
25316,337970,115201,0
25317,3635,81788,0
25318,8678,50489,0
25319,4170,57511,0
25320,4113,23753,0
25321,9338,24144,0
25322,84878,221504,0
25323,1845,26994,0
25324,5733,57786,0
25325,2534,25915,0
25326,9674,10606,0
25327,23212,388951,0
25328,2289,60626,0
25329,10174,81492,0
25330,283219,64081,0
25331,5317,9847,0
25332,1785,6528,0
25333,80856,57182,0
25334,4600,84191,0
25335,401563,79065,0
25336,147945,55224,0
25337,8161,57213,0
25338,54749,55175,0
25339,55793,25901,0
25340,285093,353131,0
25341,2582,653499,0
25342,1046,29974,0
25343,169966,6363,0
25344,113146,84529,0
25345,7113,79415,0
25346,167838,4222,0
25347,113675,347240,0
25348,1351,2316,0
25349,338657,84324,0
25350,1435,11063,0
25351,3839,8803,0
25352,10190,22921,0
25353,1788,7157,0
25354,4774,130557,0
25355,7423,26152,0
25356,3221,162517,0
25357,1263,84946,0
25358,83648,54915,0
25359,401027,11063,0
25360,5223,5814,0
25361,894,26993,0
25362,8631,51127,0
25363,1728,201254,0
25364,84662,23548,0
25365,51668,117283,0
25366,84002,84277,0
25367,80013,58478,0
25368,3613,126433,0
25369,1911,54974,0
25370,55176,130813,0
25371,8648,64750,0
25372,54939,63976,0
25373,8687,26153,0
25374,166655,163081,0
25375,3800,84946,0
25376,3306,4878,0
25377,6009,387266,0
25378,1915,80279,0
25379,84078,196441,0
25380,5834,140807,0
25381,1021,10133,0
25382,271,10492,0
25383,84950,64853,0
25384,6273,441518,0
25385,493911,353144,0
25386,201299,55216,0
25387,10522,25915,0
25388,6560,83894,0
25389,85027,55256,0
25390,22822,26205,0
25391,56673,92595,0
25392,7289,80256,0
25393,353132,63876,0
25394,1445,57381,0
25395,79026,63940,0
25396,134121,8906,0
25397,11243,60468,0
25398,117178,56675,0
25399,126282,64105,0
25400,13,211,0
25401,55582,126364,0
25402,3196,55749,0
25403,432,22890,0
25404,10526,29090,0
25405,10017,57409,0
25406,51361,130560,0
25407,23162,645922,0
25408,3198,112942,0
25409,8803,112869,0
25410,3145,4100,0
25411,51647,27242,0
25412,148266,27246,0
25413,23371,196051,0
25414,10797,58491,0
25415,1187,6525,0
25416,9811,56984,0
25417,5604,80823,0
25418,208,3183,0
25419,5877,170261,0
25420,1018,2592,0
25421,9726,23270,0
25422,7762,11189,0
25423,83903,126119,0
25424,2199,7415,0
25425,286887,653499,0
25426,9605,10741,0
25427,5690,163059,0
25428,51506,57456,0
25429,203286,79849,0
25430,23028,26984,0
25431,284325,28970,0
25432,80700,389114,0
25433,123283,25911,0
25434,6442,7148,0
25435,81853,51421,0
25436,10797,54982,0
25437,10138,10494,0
25438,337879,63934,0
25439,124961,64093,0
25440,27,219988,0
25441,80896,414059,0
25442,4336,10136,0
25443,1478,6810,0
25444,11108,284086,0
25445,55122,25915,0
25446,8574,63898,0
25447,283989,57658,0
25448,9218,29113,0
25449,9145,10430,0
25450,9978,57698,0
25451,8294,55752,0
25452,51668,283219,0
25453,115704,55274,0
25454,83755,65009,0
25455,4637,10241,0
25456,3081,161514,0
25457,8574,8575,0
25458,317671,22905,0
25459,1459,54915,0
25460,705,7528,0
25461,6810,51067,0
25462,3177,6943,0
25463,1468,153918,0
25464,9111,23157,0
25465,335,120526,0
25466,3577,122786,0
25467,81539,81573,0
25468,11167,57172,0
25469,84102,54808,0
25470,2353,9852,0
25471,9098,116092,0
25472,170626,57159,0
25473,10477,51634,0
25474,26012,63893,0
25475,663,8991,0
25476,114336,63027,0
25477,275,8825,0
25478,8607,55964,0
25479,4838,84154,0
25480,6897,51538,0
25481,26263,93145,0
25482,7348,10256,0
25483,55145,91369,0
25484,1889,79637,0
25485,4774,157638,0
25486,54845,64184,0
25487,6909,7507,0
25488,114792,55749,0
25489,7108,128602,0
25490,2791,51655,0
25491,2114,126282,0
25492,50855,26579,0
25493,139596,23609,0
25494,154881,126393,0
25495,9108,63934,0
25496,11146,89857,0
25497,5837,84872,0
25498,51379,51690,0
25499,79863,56301,0
25500,3670,7407,0
25501,8904,286128,0
25502,6642,64641,0
25503,2239,5879,0
25504,3312,56890,0
25505,4893,9456,0
25506,339669,53822,0
25507,353333,222643,0
25508,10126,348174,0
25509,1535,3939,0
25510,2114,29105,0
25511,3763,162632,0
25512,3337,28999,0
25513,494119,55621,0
25514,4591,10602,0
25515,11142,84266,0
25516,2919,23630,0
25517,118490,55195,0
25518,7441,9545,0
25519,5691,55109,0
25520,2950,9477,0
25521,5702,83695,0
25522,503497,51466,0
25523,815,9711,0
25524,8704,127665,0
25525,6792,83698,0
25526,26258,27131,0
25527,1500,54883,0
25528,2543,3613,0
25529,3693,55502,0
25530,4281,122183,0
25531,80178,84693,0
25532,4490,22873,0
25533,6928,23650,0
25534,7703,93621,0
25535,1408,116092,0
25536,1072,57658,0
25537,1728,9672,0
25538,84191,89857,0
25539,2274,55080,0
25540,728175,7337,0
25541,2214,84281,0
25542,30,55152,0
25543,8915,124149,0
25544,2018,9604,0
25545,4143,84532,0
25546,83741,253980,0
25547,340527,256329,0
25548,2017,55653,0
25549,50489,118663,0
25550,50804,51171,0
25551,5037,144165,0
25552,131566,79441,0
25553,7534,91875,0
25554,55845,57035,0
25555,6818,23503,0
25556,339345,84905,0
25557,754,9063,0
25558,10513,23283,0
25559,57621,29890,0
25560,51352,51533,0
25561,1977,56850,0
25562,23299,386677,0
25563,5111,388403,0
25564,55194,57175,0
25565,6443,353134,0
25566,7314,10435,0
25567,5915,54754,0
25568,340348,130813,0
25569,3866,9783,0
25570,10344,94122,0
25571,6286,7311,0
25572,6273,283459,0
25573,6354,80222,0
25574,266812,10613,0
25575,401027,140460,0
25576,9119,10459,0
25577,136332,79953,0
25578,153769,92070,0
25579,140462,9832,0
25580,136991,10181,0
